,Global Index,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop
34,646.5,"(36.895004, -5.973759)","(36.946374, -5.965903)",222.8,5811.5,26.083931777378815,35.34554672241211,13.52916431427002,-0.0037540019630288375,-0.37540019630288374,-0.003753984328715259,0,0
35,657.5,"(36.946374, -5.965903)","(36.961397, -5.957571)",69.0,1840.9,26.679710144927537,13.52916431427002,8.679776191711426,-0.0026342485319998878,-0.26342485319998876,-0.0026342424387754224,0,0
36,671.5,"(36.961397, -5.957571)","(36.976278, -5.954009)",63.7,1700.8,26.70015698587127,8.679776191711426,16.927936553955078,0.004849576882786719,0.4849576882786719,0.004849538865233424,0,0
37,685.5,"(36.976278, -5.954009)","(36.98515, -5.94574)",46.3,1232.2,26.613390928725703,16.927936553955078,22.813188552856445,0.004776214899286939,0.4776214899286939,0.004776178581081735,0,0
38,699.5,"(36.98515, -5.94574)","(36.997281, -5.941218)",53.2,1417.7,26.648496240601503,22.813188552856445,54.56285858154297,0.02239519646518059,2.239519646518059,0.022391453526505106,0,0
39,710.5,"(36.997281, -5.941218)","(37.001762, -5.939659)",19.5,517.0,26.512820512820515,54.56285858154297,54.54813003540039,-2.8488483834773935e-05,-0.0028488483834773932,-2.848848382706691e-05,0,0
40,727.5,"(37.001762, -5.939659)","(37.012429, -5.933062)",49.6,1322.6,26.66532258064516,54.54813003540039,7.374671459197998,-0.0356672150130065,-3.56672150130065,-0.03565210186182713,0,0
41,759.5,"(37.012429, -5.933062)","(37.058374, -5.932195)",196.0,5232.9,26.6984693877551,7.374671459197998,3.7158236503601074,-0.000699200789015248,-0.0699200789015248,-0.0006992006750731145,0,0
42,785.5,"(37.058374, -5.932195)","(37.104012, -5.933719)",192.1,5115.7,26.630400832899532,3.7158236503601074,8.502541542053223,0.0009356916730248286,0.09356916730248285,0.000935691399953055,0,0
43,819.5,"(37.104012, -5.933719)","(37.15941, -5.909761)",244.9,6533.8,26.67946100449163,8.502541542053223,10.503602981567385,0.0003062630382800456,0.03062630382800456,0.0003062630287045231,0,0
44,854.5,"(37.15941, -5.909761)","(37.191862, -5.910715)",136.0,3624.8,26.65294117647059,10.503602981567385,23.130529403686523,0.003483482239604706,0.3483482239604706,0.0034834681494297663,0,0
45,883.5,"(37.191862, -5.910715)","(37.223724, -5.910058)",133.1,3550.4,26.67468069120962,23.130529403686523,27.55297470092773,0.0012456188872355812,0.12456188872355813,0.0012456182430160383,0,0
46,894.5,"(37.223724, -5.910058)","(37.239379, -5.910695)",65.2,1741.4,26.708588957055216,27.55297470092773,46.01760482788086,0.010603324983894066,1.0603324983894067,0.010602927631652704,0,0
47,922.5,"(37.239379, -5.910695)","(37.260474, -5.920028)",104.7,2680.2,25.59885386819484,46.01760482788086,53.324798583984375,0.0027263613745629116,0.27263613745629117,0.002726354619536221,0,0
48,933.5,"(37.260474, -5.920028)","(37.262531, -5.921103)",21.4,276.4,12.91588785046729,53.324798583984375,52.49306106567383,-0.003009180601702413,-0.3009180601702413,-0.003009171518873237,0,0
49,944.5,"(37.262531, -5.921103)","(37.263439, -5.921562)",6.7,123.6,18.447761194029848,52.49306106567383,52.6587142944336,0.001340236478638938,0.1340236478638938,0.0013402356761804401,0,0
50,973.5,"(37.263439, -5.921562)","(37.273101, -5.931077)",98.9,1384.8,14.002022244691606,52.6587142944336,44.31295776367188,-0.006026687269469757,-0.6026687269469757,-0.006026614306038513,0,0
51,987.5,"(37.273101, -5.931077)","(37.273856, -5.931584)",8.0,105.3,13.1625,44.31295776367188,45.018253326416016,0.00669796355882368,0.6697963558823681,0.006697863398574471,0,0
52,998.5,"(37.273856, -5.931584)","(37.278856, -5.934998)",57.0,636.7,11.170175438596493,45.018253326416016,39.66463088989258,-0.008408390822245072,-0.8408390822245072,-0.008408192670002722,0,0
53,1021.5,"(37.278856, -5.934998)","(37.280124, -5.93381)",16.8,267.1,15.898809523809524,39.66463088989258,42.67844772338867,0.01128347747471394,1.128347747471394,0.011282998652301968,0,0
54,1033.5,"(37.280124, -5.93381)","(37.283038, -5.936043)",21.5,388.7,18.07906976744186,42.67844772338867,36.22054672241211,-0.016614100851496175,-1.6614100851496176,-0.016612572450351866,0,0
55,1044.5,"(37.283038, -5.936043)","(37.285251, -5.936616)",14.3,259.5,18.146853146853147,36.22054672241211,40.04688262939453,0.01474503239684941,1.474503239684941,0.014743963934334988,0,0
56,1055.5,"(37.285251, -5.936616)","(37.286273, -5.936262)",7.1,124.5,17.535211267605636,40.04688262939453,42.34149169921875,0.018430594938347138,1.8430594938347138,0.01842850848678617,0,0
57,1075.5,"(37.286273, -5.936262)","(37.290075, -5.932782)",34.8,627.9,18.04310344827586,42.34149169921875,38.68316268920898,-0.005826292419190592,-0.5826292419190592,-0.005826226494707435,0,0
58,1086.5,"(37.290075, -5.932782)","(37.291542, -5.938261)",29.4,532.7,18.11904761904762,38.68316268920898,35.69428253173828,-0.005610813135856384,-0.5610813135856384,-0.005610754258546696,0,0
59,1101.5,"(37.291542, -5.938261)","(37.293619, -5.940402)",26.2,309.2,11.801526717557252,35.69428253173828,37.66476440429688,0.006372839173863522,0.6372839173863522,0.0063727529024251986,0,0
60,1112.5,"(37.293619, -5.940402)","(37.299403, -5.942919)",39.1,692.5,17.71099744245524,37.66476440429688,42.45485305786133,0.006917095528612918,0.6917095528612918,0.006916985212843459,0,0
61,1123.5,"(37.299403, -5.942919)","(37.300736, -5.923616)",83.6,1719.2,20.56459330143541,42.45485305786133,39.15109634399414,-0.0019216825929892901,-0.192168259298929,-0.0019216802274903833,0,0
62,1143.5,"(37.300736, -5.923616)","(37.309949, -5.902109)",83.6,2226.9,26.637559808612444,39.15109634399414,76.48597717285156,0.016765405195050258,1.6765405195050258,0.016763834659853552,0,0
63,1155.5,"(37.309949, -5.902109)","(37.316681, -5.898401)",32.1,818.4,25.495327102803735,76.48597717285156,64.46620178222656,-0.01468692007652126,-1.4686920076521262,-0.014685864196099968,0,0
64,1168.5,"(37.316681, -5.898401)","(37.323977, -5.891076)",39.1,1040.9,26.62148337595908,64.46620178222656,72.6254653930664,0.00783866232187515,0.7838662321875149,0.007838501779899601,0,0
65,1187.5,"(37.323977, -5.891076)","(37.332145, -5.887925)",35.9,956.2,26.635097493036213,72.6254653930664,52.470458984375,-0.02107823301473688,-2.107823301473688,-0.021075112217174105,0,0
66,1204.5,"(37.332145, -5.887925)","(37.340555, -5.887918)",34.8,934.2,26.8448275862069,52.470458984375,51.33396911621094,-0.0012165380733933444,-0.12165380733933444,-0.0012165374732493344,0,0
