gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,65000,8,0.544345,,0.544345,0.346343,0.428663,352.9172,234.1611,282.812183,591.901538,669.206224,635.156541
1,65000,8,0.544345,,0.544345,0.354016,0.446429,352.9172,246.7362,292.855828,591.901538,669.206224,628.029257
2,65000,8,0.544345,,0.544345,0.384009,0.459946,352.9172,263.9475,300.650264,591.901538,657.34517,622.708486
3,65000,8,0.544345,,0.544345,0.424159,0.469946,352.9172,275.2212,306.138538,591.901538,642.79406,618.586153
4,65000,8,0.545215,,0.545215,0.428298,0.480486,353.3859,279.2961,312.024674,591.537107,633.708792,614.309392
5,65000,8,0.545805,,0.545805,0.428298,0.487541,353.7042,280.2271,316.402829,591.290382,633.708792,611.740827
6,65000,8,0.546067,,0.546067,0.446984,0.496238,354.1965,290.7021,321.884725,591.290382,626.152918,608.63055
7,65000,8,0.556534,,0.556534,0.465495,0.5041,360.5837,296.8714,326.759612,587.531701,622.281318,605.764526
8,65000,8,0.560929,,0.560929,0.466479,0.511258,362.2951,301.9723,331.850413,585.250689,622.281318,603.592769
9,65000,8,0.560929,,0.560929,0.470949,0.518058,362.2951,304.0969,336.558342,585.250689,618.870863,601.44317
10,65000,8,0.560929,,0.560929,0.485803,0.523433,362.2951,311.2244,340.282053,585.250689,614.418937,599.746287
11,65000,8,0.560929,,0.560929,0.499996,0.5286,362.3675,328.1581,343.332067,585.250689,610.138639,597.760016
12,65000,8,0.562163,,0.562163,0.501344,0.532876,365.4318,328.5028,346.109839,584.621228,609.850002,596.286041
13,65000,8,0.572797,,0.572797,0.504152,0.537634,370.8868,331.6053,348.9439,581.750393,608.971106,594.4736
14,65000,8,0.572797,,0.572797,0.512105,0.540798,370.8868,335.0459,350.729492,581.750393,605.520505,593.202517
15,65000,8,0.584489,,0.584489,0.512105,0.543892,377.9504,335.0459,352.272261,577.364127,605.520505,591.823231
16,65000,8,0.584489,,0.584489,0.51846,0.54684,377.9504,335.0459,353.980014,577.364127,601.354333,590.667555
17,65000,8,0.590124,,0.590124,0.51846,0.550453,380.1409,335.0459,356.341058,574.437102,601.354333,589.431974
18,65000,8,0.590124,,0.590124,0.51846,0.554264,380.1409,335.0459,358.631316,574.437102,601.354333,587.993887
19,65000,8,0.590124,,0.590124,0.51846,0.55857,380.6144,335.0459,361.219982,574.437102,601.354333,586.370039
20,65000,8,0.600255,,0.600255,0.52896,0.562241,385.0243,341.2523,363.496445,569.806687,598.415188,585.031821
21,65000,8,0.600255,,0.600255,0.530769,0.565658,386.383,342.1253,365.56062,569.806687,595.259702,583.750337
22,65000,8,0.601045,,0.601045,0.538785,0.569626,387.1874,345.1728,368.149958,570.640195,591.48154,582.389909
23,65000,8,0.601045,,0.601045,0.538785,0.572586,387.1874,345.1728,370.007543,570.640195,591.48154,581.325814
24,65000,8,0.6029,,0.6029,0.544227,0.575943,388.1192,349.2667,372.112672,569.817569,591.48154,580.118009
25,65000,8,0.6029,,0.6029,0.544227,0.578849,388.1192,349.2667,373.670348,569.817569,591.48154,578.89535
26,65000,8,0.606748,,0.606748,0.544227,0.581801,390.6299,349.2667,375.417062,568.499155,590.026308,577.763071
27,65000,8,0.606748,,0.606748,0.555793,0.584959,390.6299,356.0783,377.393448,568.499155,589.706312,576.624882
28,65000,8,0.610351,,0.610351,0.557381,0.587431,395.4834,356.0783,378.858679,568.499155,586.271619,575.678504
29,65000,8,0.610351,,0.610351,0.557381,0.590028,395.4834,356.0783,380.377387,568.499155,583.851722,574.670069
30,65000,8,0.610351,,0.610351,0.557381,0.592674,395.4834,356.0783,381.862481,568.200584,583.851722,573.601696
31,65000,8,0.614098,,0.614098,0.56771,0.595296,395.4834,366.2276,383.412577,563.651221,582.596497,572.595231
32,65000,8,0.617536,,0.617536,0.571723,0.597754,398.6224,367.077,384.936219,563.648647,580.503683,571.698681
33,65000,8,0.617536,,0.617536,0.571723,0.599324,398.6224,367.077,385.739043,563.648647,580.503683,571.012332
34,65000,8,0.617536,,0.617536,0.578818,0.601768,398.6224,373.5676,387.052998,563.374528,578.851148,569.986382
35,65000,8,0.617536,,0.617536,0.583684,0.604298,398.6224,377.4198,388.7003,563.008208,577.636487,569.116623
36,65000,8,0.625766,,0.625766,0.583684,0.606178,403.9009,377.4198,389.87381,562.557979,577.636487,568.436999
37,65000,8,0.625766,,0.625766,0.592099,0.608619,403.9009,379.4902,391.55806,561.777423,574.676645,567.661471
38,65000,8,0.628114,,0.628114,0.594127,0.610988,407.3049,380.9372,392.991961,561.777423,574.676645,566.77473
39,65000,8,0.628114,,0.628114,0.596085,0.612969,407.3049,380.9372,394.265628,561.777423,572.515844,566.083171
40,65000,8,0.629245,,0.629245,0.601715,0.615039,407.3049,386.3783,395.785225,560.479481,572.515844,565.486185
41,65000,8,0.632974,,0.632974,0.602087,0.61756,407.845,387.3721,397.464909,559.578835,571.440264,564.646
42,65000,8,0.633742,,0.633742,0.602087,0.620081,410.9408,387.7534,399.408338,559.578835,571.440264,563.981771
43,65000,8,0.633883,,0.633883,0.604946,0.62212,410.9408,387.8791,400.786585,559.578835,571.440264,563.314432
44,65000,8,0.635973,,0.635973,0.608581,0.624622,410.9408,390.6166,402.640379,558.022755,567.610164,562.605065
45,65000,8,0.637222,,0.637222,0.608581,0.626584,411.8894,391.0952,404.067232,558.022755,567.610164,562.031109
46,65000,8,0.637222,,0.637222,0.608581,0.628472,411.8894,391.0952,405.274231,558.022755,567.38088,561.366982
47,65000,8,0.640042,,0.640042,0.608581,0.630295,413.5858,391.0952,406.571901,557.435424,567.38088,560.814659
48,65000,8,0.640918,,0.640918,0.613637,0.63211,414.5539,394.1436,407.818909,556.981471,566.152906,560.234871
49,65000,8,0.640918,,0.640918,0.617717,0.633138,414.5344,398.396,408.463774,556.656094,566.152906,559.865261
50,65000,8,0.64324,,0.64324,0.618315,0.634126,415.8122,400.5933,409.01364,556.371325,566.152906,559.462912
51,65000,8,0.64324,,0.64324,0.624709,0.635467,415.8122,403.5535,409.763688,556.371325,563.177015,558.919356
52,65000,8,0.643772,,0.643772,0.625466,0.636281,417.5838,403.5535,410.155624,556.251811,562.95653,558.547525
53,65000,8,0.647252,,0.647252,0.625466,0.637401,418.5324,404.1468,410.850449,554.966373,562.95653,558.139484
54,65000,8,0.647252,,0.647252,0.628944,0.638778,419.4516,405.4122,411.784246,554.966373,562.18373,557.690809
55,65000,8,0.648845,,0.648845,0.629229,0.640195,419.5893,405.4122,412.601376,553.080796,562.18373,557.133042
56,65000,8,0.648845,,0.648845,0.630695,0.641252,419.5893,406.0169,413.368573,553.080796,560.245989,556.822801
57,65000,8,0.651172,,0.651172,0.630695,0.642187,420.158,406.1889,413.859292,553.080796,560.245989,556.422812
58,65000,8,0.651172,,0.651172,0.636859,0.643059,420.158,407.8672,414.361192,553.080796,558.188357,556.078399
59,65000,8,0.651278,,0.651278,0.637097,0.643587,421.2643,409.2603,414.618583,551.990212,558.188357,555.839643
60,65000,8,0.655788,,0.655788,0.637956,0.644766,423.2097,409.6191,415.207622,551.990212,558.188357,555.314477
61,65000,8,0.655788,,0.655788,0.63822,0.646349,423.2097,409.9234,416.14458,551.537551,557.553098,554.707634
62,65000,8,0.659708,,0.659708,0.639381,0.647669,424.8353,409.9878,416.930362,550.111135,557.553098,554.204484
63,65000,8,0.660577,,0.660577,0.640058,0.649528,425.7545,411.2841,418.084795,548.942377,556.845024,553.527838
64,65000,8,0.666293,,0.666293,0.641018,0.651154,427.7954,411.6038,419.174008,546.958466,556.87654,552.989876
65,65000,8,0.666293,,0.666293,0.641389,0.652976,427.7954,412.6471,420.266514,546.958466,556.845024,552.300904
66,65000,8,0.666293,,0.666293,0.642135,0.654455,427.7954,412.6471,421.169772,546.958466,556.574326,551.752229
67,65000,8,0.668102,,0.668102,0.648331,0.655847,428.7146,416.5821,421.980663,545.747619,553.634749,551.209567
68,65000,8,0.668102,,0.668102,0.650868,0.657129,428.0941,417.9746,422.739281,545.747619,553.634749,550.71834
69,65000,8,0.668847,,0.668847,0.650868,0.658548,428.8563,417.9952,423.434626,545.676896,553.5318,550.077235
70,65000,8,0.668847,,0.668847,0.651543,0.659855,428.8563,417.9952,424.05516,545.676896,553.10369,549.47345
71,65000,8,0.672707,,0.672707,0.651299,0.661633,430.748,417.9952,424.981662,543.911511,552.867636,548.708044
72,65000,8,0.67343,,0.67343,0.651609,0.663588,431.284,417.9952,426.0242,543.429934,552.850912,547.881554
73,65000,8,0.67343,,0.67343,0.651609,0.664937,431.284,417.9952,426.729271,543.429934,551.844573,547.301754
74,65000,8,0.67343,,0.67343,0.657188,0.666431,431.284,422.8241,427.532847,543.429934,551.601235,546.675195
75,65000,8,0.67546,,0.67546,0.65844,0.66776,431.7324,422.8241,428.183232,542.446694,550.934068,546.074484
76,65000,8,0.681711,,0.681711,0.659194,0.669033,434.1723,424.5866,428.847891,539.20561,550.345416,545.526383
77,65000,8,0.681711,,0.681711,0.660267,0.670264,434.1723,423.6611,429.411823,539.20561,549.618678,544.944275
78,65000,8,0.681778,,0.681778,0.663993,0.671503,434.1723,425.4645,429.993177,539.15319,547.874757,544.3675
79,65000,8,0.681778,,0.681778,0.665519,0.672349,434.1723,426.4384,430.277828,539.15319,547.597691,543.898297
80,65000,8,0.681778,,0.681778,0.665519,0.673453,434.2715,426.4384,430.932553,539.15319,547.258088,543.475632
81,65000,8,0.681778,,0.681778,0.667024,0.674512,434.6729,426.7568,431.491669,539.15319,546.171572,543.024399
82,65000,8,0.682308,,0.682308,0.669974,0.675524,434.6729,427.9437,431.9727,538.917136,545.761515,542.557644
83,65000,8,0.682308,,0.682308,0.669974,0.676467,434.5353,427.9437,432.372173,538.917136,545.372227,542.089754
84,65000,8,0.682339,,0.682339,0.669974,0.67687,434.5353,427.9437,432.568142,538.893232,545.372227,541.906514
85,65000,8,0.683336,,0.683336,0.646754,0.67616,436.4347,409.7364,431.736546,538.782534,551.489865,541.903562
86,65000,8,0.687273,,0.687273,0.67167,0.67839,443.0087,429.0887,433.254628,538.782534,544.117878,541.181361
87,65000,8,0.688101,,0.688101,0.672212,0.679163,443.4926,423.7053,433.599662,536.414169,544.671354,540.80935
88,65000,8,0.688101,,0.688101,0.673771,0.679723,443.4926,423.7053,433.675248,536.414169,543.292059,540.423566
89,65000,8,0.688101,,0.688101,0.673771,0.680426,443.4926,429.1944,434.139136,536.44109,543.152974,540.186029
90,65000,8,0.688101,,0.688101,0.675242,0.681053,443.4926,431.0964,434.615635,536.357154,543.031429,540.015867
91,65000,8,0.688101,,0.688101,0.676036,0.681407,443.4926,431.9324,434.956761,538.591473,542.593931,539.968139
92,65000,8,0.688101,,0.688101,0.676279,0.681754,443.4926,432.0033,435.225943,537.925873,542.593931,539.878376
93,65000,8,0.688101,,0.688101,0.676279,0.682143,443.4926,432.0033,435.503262,537.925873,542.593931,539.760219
94,65000,8,0.688101,,0.688101,0.676279,0.682532,443.4926,432.0033,435.834658,537.925873,542.541511,539.679185
95,65000,8,0.688315,,0.688315,0.676325,0.682921,443.5947,432.2574,436.181828,537.436459,542.541511,539.608723
96,65000,8,0.688315,,0.688315,0.676325,0.683388,443.5947,432.4892,436.478047,537.436459,542.541511,539.4428
97,65000,8,0.688315,,0.688315,0.676325,0.683728,443.5947,432.4892,436.803475,537.436459,544.027264,539.395258
98,65000,8,0.688315,,0.688315,0.677985,0.684174,443.5947,432.6083,437.30716,537.297228,543.874693,539.385177
99,65000,8,0.688315,,0.688315,0.679028,0.684554,443.5947,433.161,437.571685,537.297228,542.509995,539.266237
100,65000,8,0.688563,,0.688563,0.679028,0.685085,443.6292,433.161,438.237816,537.297228,542.509995,539.29802
101,65000,8,0.688563,,0.688563,0.680383,0.68539,443.8307,434.2687,438.50603,537.297228,542.509995,539.239729
102,65000,8,0.688563,,0.688563,0.681112,0.685731,443.8307,434.3301,438.848177,537.297228,542.509995,539.203077
103,65000,8,0.689923,,0.689923,0.681112,0.686199,443.8307,434.3301,439.317993,536.568872,542.218592,539.153392
104,65000,8,0.689923,,0.689923,0.682601,0.686538,443.8307,434.4371,439.668935,536.568872,542.218592,539.123949
105,65000,8,0.6911,,0.6911,0.682632,0.686858,443.8307,434.6731,439.997244,536.568872,541.618064,539.094642
106,65000,8,0.6911,,0.6911,0.682807,0.687155,446.8677,434.6731,440.297373,536.568872,541.550793,539.063567
107,65000,8,0.691443,,0.691443,0.682938,0.687416,446.8677,434.6731,440.525995,535.902106,541.550793,539.013631
108,65000,8,0.6959,,0.6959,0.682969,0.687885,446.8677,434.6731,440.943002,535.877584,541.550793,538.927256
109,65000,8,0.6959,,0.6959,0.683028,0.688385,448.2709,434.7259,441.262466,535.877584,541.550793,538.751415
110,65000,8,0.6959,,0.6959,0.683059,0.688849,448.2709,434.7259,441.555046,535.859821,541.336771,538.584998
111,65000,8,0.696376,,0.696376,0.683059,0.689274,448.2709,434.7259,442.026267,535.541152,541.384705,538.569603
112,65000,8,0.696875,,0.696875,0.685545,0.689687,448.2709,437.1665,442.168553,535.45081,541.336771,538.3425
113,65000,8,0.696875,,0.696875,0.686253,0.690382,448.2709,436.7913,442.641121,535.45081,541.368287,538.117308
114,65000,8,0.696875,,0.696875,0.686253,0.690948,448.7895,437.8378,442.976466,535.431111,541.336771,537.900818
115,65000,8,0.696875,,0.696875,0.686589,0.691424,448.7895,437.8378,443.161669,535.431111,541.336771,537.653495
116,65000,8,0.696936,,0.696936,0.6866,0.691912,449.0036,437.8378,443.347187,534.701776,540.719037,537.397055
117,65000,8,0.696967,,0.696967,0.6866,0.692485,449.5351,437.8378,443.64095,534.701776,540.477663,537.146942
118,65000,8,0.697645,,0.697645,0.6866,0.692988,449.5351,437.8378,444.023948,534.701776,539.901024,537.010957
119,65000,8,0.698265,,0.698265,0.6866,0.693687,449.5351,437.8378,444.574423,534.390851,539.901024,536.834928
120,65000,8,0.698825,,0.698825,0.689287,0.694205,449.5351,439.8149,444.826475,534.262876,539.901024,536.599453
121,65000,8,0.699072,,0.699072,0.689287,0.694782,449.5351,439.8149,445.114856,534.247226,539.901024,536.342744
122,65000,8,0.699132,,0.699132,0.689975,0.695424,449.5628,439.8149,445.383399,534.247226,539.320304,536.021877
123,65000,8,0.699132,,0.699132,0.689975,0.695792,449.5628,440.2988,445.549562,534.247226,539.320304,535.846502
124,65000,8,0.699132,,0.699132,0.691246,0.696314,449.5628,440.2988,445.820384,534.247226,538.2383,535.620443
125,65000,8,0.699132,,0.699132,0.691489,0.69677,448.1729,440.2988,445.960627,533.512049,538.196234,535.359359
126,65000,8,0.699545,,0.699545,0.692238,0.69725,448.7039,440.2988,446.212324,533.512049,538.196234,535.153546
127,65000,8,0.700099,,0.700099,0.692457,0.697585,448.7039,444.9159,446.421198,533.512049,538.196234,535.031537
128,65000,8,0.700099,,0.700099,0.692488,0.697935,448.7039,444.9159,446.598299,533.512049,538.17233,534.877217
