gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,30000,12,0.503419,10,0.503419,0.373255,0.430057,326.9677,246.5836,282.366801,599.965424,661.98307,6.319216
1,30000,12,0.503419,0,0.503419,0.373664,0.445688,326.9677,251.2511,291.561419,599.965424,656.906366,6.29195
2,30000,12,0.503419,0,0.503419,0.400493,0.458423,326.9677,265.2947,297.448121,599.965424,646.640193,6.185519
3,30000,12,0.503419,0,0.503419,0.40977,0.466338,326.9677,268.8422,301.515448,599.965424,640.531694,6.190442
4,30000,12,0.509809,0,0.509809,0.427681,0.474127,326.9677,277.1329,305.63462,597.49257,633.348936,6.190442
5,30000,12,0.509809,0,0.509809,0.428616,0.478538,326.9677,282.3995,307.650907,597.49257,635.080952,6.057538
6,30000,12,0.524011,0,0.524011,0.431904,0.484214,330.7626,282.3995,310.241046,591.726289,632.351939,6.057538
7,30000,12,0.524011,0,0.524011,0.439831,0.489573,330.7626,282.6785,313.790972,591.726289,626.355619,6.024816
8,30000,12,0.524011,0,0.524011,0.454792,0.494386,337.1212,293.8219,316.928399,591.726289,622.694324,6.024816
9,30000,12,0.534385,0,0.534385,0.473007,0.499464,339.5492,301.1591,319.602466,589.907517,618.986268,6.024816
10,30000,12,0.534443,0,0.534443,0.476505,0.505035,342.8024,304.7239,323.255025,589.589867,614.379231,5.984721
11,30000,12,0.534443,0,0.534443,0.486144,0.512182,342.8024,313.2159,327.541676,589.563541,614.379231,5.895899
12,30000,12,0.534955,0,0.534955,0.491582,0.517299,347.251,308.7761,330.556942,589.563541,610.520509,5.895899
13,30000,12,0.551087,0,0.551087,0.494109,0.521753,362.7441,314.7192,333.750149,587.563687,610.00866,5.895899
14,30000,12,0.555764,0,0.555764,0.494109,0.525982,362.7441,316.7215,336.540924,583.105194,606.830779,5.895899
15,30000,12,0.555764,0,0.555764,0.50909,0.529638,362.7441,322.9935,338.692,583.105194,605.140237,5.895899
16,30000,12,0.556326,0,0.556326,0.511588,0.534792,362.7441,326.1966,341.741469,581.696622,604.213132,5.895899
17,30000,12,0.556326,0,0.556326,0.517694,0.539096,362.7441,326.5246,344.57443,581.696622,604.213132,5.895899
18,30000,12,0.559699,0,0.559699,0.52446,0.543061,362.7441,328.1202,347.479556,580.493171,601.975614,5.895899
19,30000,12,0.566213,0,0.566213,0.526024,0.54582,362.7441,328.1202,349.187038,578.563506,597.066377,5.89576
20,30000,12,0.566213,0,0.566213,0.530438,0.548195,364.0608,335.6921,350.890945,578.563506,598.525361,5.87033
21,30000,12,0.568648,0,0.568648,0.534787,0.551194,364.0608,335.6921,352.564121,575.668079,598.525361,5.87033
22,30000,12,0.568648,0,0.568648,0.535789,0.554362,364.0608,335.6921,354.41551,575.668079,593.996081,5.87033
23,30000,12,0.574554,0,0.574554,0.540626,0.557675,364.0608,339.2772,356.335675,574.022106,593.227774,5.813348
24,30000,12,0.574554,0,0.574554,0.542674,0.560128,364.6234,339.2772,357.57226,574.022106,593.227774,5.813348
25,30000,12,0.574554,0,0.574554,0.546862,0.562635,366.4318,341.7744,358.816535,574.022106,593.227774,5.816966
26,30000,12,0.574676,0,0.574676,0.550494,0.564677,371.6253,342.7036,360.08164,574.022106,591.074851,5.787749
27,30000,12,0.581055,0,0.581055,0.556326,0.56699,371.6253,351.6335,361.238046,574.022106,591.0024,5.787749
28,30000,12,0.581055,0,0.581055,0.556892,0.56879,371.6253,353.4753,362.193392,573.652731,590.536024,5.787749
29,30000,12,0.58422,0,0.58422,0.559648,0.570563,371.6253,355.2788,362.950279,571.255348,588.209014,5.717133
30,30000,12,0.58422,0,0.58422,0.560266,0.571965,371.6253,355.2788,363.572382,571.255348,588.209014,5.717133
31,30000,12,0.58422,0,0.58422,0.565861,0.573653,372.1663,355.2788,364.643992,571.255348,584.143795,5.717133
32,30000,12,0.58422,0,0.58422,0.566035,0.575124,372.1663,355.2788,365.292785,571.255348,584.143795,5.717133
33,30000,12,0.58422,0,0.58422,0.568562,0.576459,372.1663,361.3984,365.929028,570.173263,584.143795,5.717133
34,30000,12,0.585799,0,0.585799,0.570603,0.578364,374.1374,361.3984,366.957655,570.173263,583.997973,5.724454
35,30000,12,0.585884,0,0.585884,0.571325,0.57967,374.1374,361.3984,367.839204,570.249918,582.048515,5.724454
36,30000,12,0.589348,0,0.589348,0.573004,0.581016,375.0336,361.3984,368.397656,567.523881,580.35865,5.724454
37,30000,12,0.592003,0,0.592003,0.573684,0.58305,380.3969,363.6419,369.518424,566.591176,577.967099,5.724454
38,30000,12,0.59472,0,0.59472,0.577442,0.584682,380.3969,364.7608,370.357542,566.129318,577.688694,5.679522
39,30000,12,0.597803,0,0.597803,0.579324,0.585786,380.3969,366.5784,370.972301,565.951189,577.08575,5.679522
40,30000,12,0.599026,0,0.599026,0.580426,0.587349,380.2185,366.1796,371.569245,565.353918,575.259255,5.679522
41,30000,12,0.60135,0,0.60135,0.581352,0.589444,380.2185,367.2096,372.617117,562.725147,575.259255,5.679522
42,30000,12,0.60135,0,0.60135,0.583735,0.591471,380.2185,368.4961,373.449024,562.725147,573.933594,5.679522
43,30000,12,0.60135,0,0.60135,0.583932,0.593079,381.384,368.4961,374.369575,561.435984,574.136088,5.679522
44,30000,12,0.603727,0,0.603727,0.58422,0.594286,382.2538,368.4961,374.913036,561.435984,573.375395,5.679522
45,30000,12,0.604984,0,0.604984,0.585613,0.5958,384.5085,368.4961,375.543635,562.048457,573.375395,5.679522
46,30000,12,0.609057,0,0.609057,0.586585,0.597479,385.8057,368.4961,376.47805,560.835931,573.375395,5.679522
47,30000,12,0.609057,0,0.609057,0.586585,0.599201,385.8057,369.986,377.431531,559.363164,573.375395,5.661293
48,30000,12,0.613263,0,0.613263,0.591552,0.600612,386.6052,371.0352,378.220411,559.363164,573.375395,5.661293
49,30000,12,0.615631,0,0.615631,0.591552,0.602209,390.2045,372.1132,379.166413,559.363164,573.375395,5.632947
50,30000,12,0.623106,0,0.623106,0.596169,0.603815,394.7863,372.1132,380.050705,558.524465,565.891185,5.632947
51,30000,12,0.623106,0,0.623106,0.598287,0.605442,394.7863,373.145,381.152524,558.524465,565.891185,5.617607
52,30000,12,0.623106,0,0.623106,0.599576,0.606776,394.7863,375.2681,382.064223,558.110389,565.29047,5.617607
53,30000,12,0.625915,0,0.625915,0.600109,0.608491,396.1115,375.2681,383.266221,556.862326,565.29047,5.608532
54,30000,12,0.625915,0,0.625915,0.600789,0.609892,396.6823,375.2681,384.256461,556.862326,565.205643,5.608532
55,30000,12,0.625915,0,0.625915,0.602122,0.611032,396.6823,375.2681,385.064804,556.862326,564.57015,5.608532
56,30000,12,0.625915,0,0.625915,0.602624,0.612377,398.2561,376.557,386.027994,556.862326,564.509498,5.608532
57,30000,12,0.625915,0,0.625915,0.602624,0.614008,398.2561,378.1914,387.115787,556.368636,564.136075,5.604562
58,30000,12,0.625915,0,0.625915,0.603926,0.615389,398.2561,377.2579,388.141557,556.368636,564.681638,5.604562
59,30000,12,0.628829,0,0.628829,0.604484,0.616862,398.2561,377.2579,389.162576,556.280539,564.681638,5.604562
60,30000,12,0.628829,0,0.628829,0.604926,0.61854,398.2561,377.2579,390.237708,555.579757,564.194106,5.601681
61,30000,12,0.630474,0,0.630474,0.607933,0.619763,398.2561,381.8759,391.084167,553.482976,563.68975,5.601681
62,30000,12,0.632156,0,0.632156,0.609274,0.621356,399.1663,381.8759,392.002293,551.926483,563.642414,5.601681
63,30000,12,0.634941,0,0.634941,0.609274,0.622888,402.8584,381.8759,393.071582,551.926483,563.642414,5.601681
64,30000,12,0.634941,0,0.634941,0.609999,0.623778,402.8584,383.5624,393.606769,551.926483,563.642414,5.572032
65,30000,12,0.656507,0,0.656507,0.609999,0.626194,418.1254,383.5624,395.416883,548.112005,565.077197,5.643453
66,30000,12,0.656507,0,0.656507,0.612252,0.628189,418.1254,384.6219,396.589095,548.112005,564.345332,5.643453
67,30000,12,0.656507,0,0.656507,0.612252,0.629845,418.1254,387.5162,397.91438,548.112005,565.132885,5.597388
68,30000,12,0.656507,0,0.656507,0.614519,0.631354,418.1254,388.2546,398.749578,546.435698,561.449154,5.597388
69,30000,12,0.656507,0,0.656507,0.614892,0.632781,418.1254,388.9123,399.852763,546.435698,561.449154,5.597388
70,30000,12,0.661356,0,0.661356,0.615478,0.634212,418.1254,388.9123,400.586463,541.122646,561.449154,5.597388
71,30000,12,0.661356,0,0.661356,0.615478,0.635657,418.1254,388.9123,401.472981,541.122646,561.449154,5.517732
72,30000,12,0.661356,0,0.661356,0.616168,0.637362,418.1254,388.7126,402.754355,540.263062,559.866798,5.517732
73,30000,12,0.661356,0,0.661356,0.617865,0.639952,418.1254,390.3391,404.309231,540.263062,559.632524,5.517732
74,30000,12,0.661356,0,0.661356,0.631281,0.642367,418.1254,396.568,405.518599,540.263062,556.125932,5.517732
75,30000,12,0.664011,0,0.664011,0.631281,0.64416,418.1254,397.6723,406.394501,538.699615,556.125932,5.522725
76,30000,12,0.664011,0,0.664011,0.633937,0.646049,418.6786,400.3537,407.222364,538.699615,556.136794,5.550846
77,30000,12,0.666215,0,0.666215,0.633937,0.648809,418.6786,402.2464,408.294037,538.655575,557.635112,5.533718
78,30000,12,0.666215,0,0.666215,0.635488,0.650944,418.1254,402.2464,409.170675,538.655575,557.635112,5.533718
79,30000,12,0.666215,0,0.666215,0.637142,0.653342,420.2477,403.3632,410.291473,538.655575,555.674039,5.518868
80,30000,12,0.666434,0,0.666434,0.639591,0.65554,420.2477,403.3632,411.378972,538.655575,553.433346,5.518868
81,30000,12,0.66955,0,0.66955,0.643126,0.657426,420.2477,405.3745,412.380969,537.252773,553.433346,5.48205
82,30000,12,0.670567,0,0.670567,0.643126,0.658797,423.3273,405.4033,413.16998,537.252773,553.433346,5.48205
