gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,67500,8,0.497397,0,0.497397,0.358534,0.428613,324.1164,243.7207,284.219758,605.537084,663.661177,636.138171
1,67500,8,0.497397,3,0.497397,0.374114,0.442274,324.1164,252.7666,291.958043,605.537084,657.570687,630.668576
2,67500,8,0.497397,7,0.497397,0.397538,0.45066,331.1508,266.2449,297.034407,605.258265,649.581215,627.528624
3,67500,8,0.497397,8,0.497397,0.389464,0.456498,331.1508,260.7224,300.613365,605.258265,650.928743,625.37366
4,67500,8,0.506003,9,0.506003,0.419334,0.466172,331.1508,272.025,305.775927,604.955796,638.799076,621.287209
5,67500,8,0.506003,8,0.506003,0.421931,0.472868,332.0883,272.025,309.696884,604.431232,637.006039,618.692016
6,67500,8,0.510987,8,0.510987,0.435436,0.479477,336.2615,288.3503,313.152324,604.431232,636.623097,615.852029
7,67500,8,0.510987,10,0.510987,0.439187,0.487266,336.2615,290.3607,317.647831,604.431232,632.005553,612.789489
8,67500,8,0.516602,8,0.516602,0.449018,0.491957,339.7119,298.8662,320.895612,601.066794,630.037022,611.306332
9,67500,8,0.521767,9,0.521767,0.465853,0.496271,344.584,303.2845,323.700724,599.630905,625.145765,609.821688
10,67500,8,0.524883,9,0.524883,0.46758,0.499208,345.1365,306.1817,325.208153,598.236598,621.301543,608.540689
11,67500,8,0.546327,8,0.546327,0.476841,0.504168,356.3292,306.1817,328.078337,592.642467,621.301543,606.595654
12,67500,8,0.546327,9,0.546327,0.476841,0.50782,356.3292,306.1817,330.539983,592.642467,621.301543,605.396283
13,67500,8,0.55003,8,0.55003,0.48139,0.510577,359.563,308.3886,332.180779,591.921002,618.48749,604.345493
14,67500,8,0.55003,9,0.55003,0.48139,0.514077,359.563,309.6562,334.834777,591.921002,618.48749,603.39365
15,67500,8,0.556424,9,0.556424,0.48139,0.518342,360.9584,312.7358,338.016479,587.868479,618.48749,602.199385
16,67500,8,0.556424,10,0.556424,0.48139,0.521981,360.9584,319.3118,340.450567,587.868479,618.48749,600.992151
17,67500,8,0.556424,7,0.556424,0.495527,0.526658,362.0011,323.6531,343.240565,587.868479,610.370194,599.213077
18,67500,8,0.556424,8,0.556424,0.49889,0.529898,362.3065,324.9043,345.914121,587.868479,609.514678,598.477376
19,67500,8,0.558402,13,0.558402,0.49443,0.532611,367.4967,324.0645,347.44393,585.513682,611.501421,597.386351
20,67500,8,0.571103,11,0.571103,0.499266,0.536338,372.2451,324.9043,349.860777,583.982554,608.291928,596.098946
21,67500,8,0.571103,8,0.571103,0.510555,0.541069,372.2451,328.7007,352.912293,583.982554,605.199891,594.453683
22,67500,8,0.571103,12,0.571103,0.499991,0.544789,372.2451,330.4368,355.156714,582.842241,611.433954,593.056005
23,67500,8,0.571103,11,0.571103,0.486154,0.548615,372.9035,320.9966,357.351286,583.982554,615.900649,591.542179
24,67500,8,0.573406,12,0.573406,0.518751,0.552183,374.9841,341.1177,359.749348,583.982554,603.957987,590.366542
25,67500,8,0.573406,12,0.572971,0.527256,0.55504,374.4018,344.4016,361.690865,582.67061,600.349131,589.439068
26,67500,8,0.575283,11,0.575283,0.528483,0.557089,376.0984,346.4725,363.208424,582.67061,600.349131,588.857672
27,67500,8,0.575283,14,0.575283,0.50636,0.5587,376.0984,338.6431,364.35839,580.477968,612.057367,588.371477
28,67500,8,0.575283,26,0.575283,0.496454,0.560133,376.0984,326.8205,365.554648,582.438825,611.769379,588.0557
29,67500,8,0.584452,26,0.584452,0.528511,0.562691,380.1077,347.0921,367.046212,578.838471,600.349131,587.059765
30,67500,8,0.584452,28,0.584452,0.520847,0.563899,380.6486,338.0125,367.678958,578.838471,600.242463,586.541428
31,67500,8,0.584452,25,0.584452,0.502056,0.5651,380.1077,332.5033,368.507007,578.838471,611.207898,586.159833
32,67500,8,0.591203,28,0.591203,0.530535,0.568307,384.4409,346.3336,370.615787,576.476828,598.26194,585.071695
33,67500,8,0.591203,26,0.591203,0.517946,0.570568,384.4409,344.836,372.124718,576.476828,607.077455,584.319141
34,67500,8,0.593957,28,0.593957,0.551112,0.57403,386.6904,362.1586,374.44741,575.836151,595.175957,583.175286
35,67500,8,0.593957,30,0.591028,0.505097,0.575246,385.6286,340.0048,375.356337,576.524029,613.862992,582.83587
36,67500,8,0.593957,28,0.591028,0.560114,0.578565,385.6286,364.976,377.290048,576.524029,587.925169,581.542233
37,67500,8,0.593957,24,0.591557,0.569521,0.580662,385.6286,368.0324,378.626387,576.524029,585.832829,580.801979
38,67500,8,0.593957,29,0.592724,0.507775,0.580939,386.5001,334.7446,378.875764,576.524029,610.523867,580.753418
39,67500,8,0.596213,31,0.596213,0.507775,0.582271,391.4614,338.1393,379.658758,573.992243,610.523867,580.239319
40,67500,8,0.597584,30,0.597584,0.570843,0.584308,393.8549,371.4054,380.944865,573.992243,584.442473,579.51179
41,67500,8,0.601589,21,0.601589,0.510451,0.585197,394.2711,338.6958,381.513921,573.992243,608.809473,579.200097
42,67500,8,0.601589,27,0.601589,0.547591,0.587022,394.2711,360.8364,382.553241,572.172072,594.676546,578.473262
43,67500,8,0.601589,33,0.601589,0.563403,0.589318,394.2711,369.6777,384.0621,572.172072,588.268205,577.693421
44,67500,8,0.602413,35,0.602413,0.503268,0.590049,395.0353,341.3371,384.592583,572.172072,616.182206,577.478307
45,67500,8,0.603882,44,0.603882,0.576472,0.591364,395.0353,375.9986,385.057955,571.372586,582.309453,576.764594
46,67500,8,0.604323,47,0.604323,0.563003,0.592007,396.447,365.5724,385.425888,572.056588,585.829062,576.509981
47,67500,8,0.604323,44,0.604323,0.510507,0.591496,396.447,338.4324,385.240486,571.130492,608.756008,576.783793
