gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,32500,,0.523599,12,0.523599,0.350334,0.435865,338.8834,233.1405,286.138733,598.679442,662.967763,631.767615
1,32500,,0.523599,0,0.523599,0.374554,0.454196,338.8834,249.3831,297.395781,598.679442,655.556787,625.012948
2,32500,,0.525592,0,0.525592,0.411248,0.468972,343.5538,273.0221,305.571514,598.679442,644.153375,618.966134
3,32500,,0.525592,0,0.525592,0.421655,0.478958,343.5538,273.0221,311.307736,598.564295,634.341271,615.021125
4,32500,,0.545853,0,0.545853,0.432495,0.489097,356.694,278.333,317.763773,593.256712,630.008286,611.439211
5,32500,,0.545853,0,0.545853,0.456676,0.495534,356.694,293.1095,321.490471,593.256712,625.970581,608.915171
6,32500,,0.545853,0,0.545853,0.467571,0.501026,356.694,298.4644,325.159292,593.256712,622.77221,607.089754
7,32500,,0.545853,0,0.545853,0.468225,0.504995,356.694,303.3168,327.724515,589.230244,622.77221,605.713447
8,32500,,0.545853,0,0.545853,0.477929,0.511092,356.694,312.4387,331.50766,589.230244,618.512012,603.492401
9,32500,,0.545853,0,0.545853,0.479307,0.51607,357.8179,312.4387,334.931228,589.230244,618.258448,601.903813
10,32500,,0.545853,0,0.545853,0.496727,0.520477,357.9346,320.2821,337.914296,589.230244,607.926028,600.465099
11,32500,,0.56872,0,0.56872,0.498526,0.52534,366.8645,322.9173,341.051188,582.235659,611.351748,598.774277
12,32500,,0.56872,0,0.56872,0.50237,0.529581,369.0384,325.8362,343.934946,582.235659,607.19751,597.398973
13,32500,,0.572573,0,0.572573,0.510987,0.53505,374.0549,330.6753,347.685858,582.235659,606.904647,595.646112
14,32500,,0.572573,0,0.572573,0.516661,0.539417,374.0549,332.8562,350.632086,582.235659,606.651083,594.21441
15,32500,,0.572573,0,0.572573,0.518329,0.543948,374.0549,335.2261,353.431941,582.235659,605.981637,592.556668
16,32500,,0.574749,0,0.574749,0.520599,0.548823,375.8736,335.2261,356.611852,582.235659,604.255199,590.885095
17,32500,,0.58155,0,0.58155,0.520599,0.552903,378.2847,335.2261,359.166804,579.734812,599.887754,589.414778
18,32500,,0.594951,0,0.594951,0.528809,0.556637,387.6597,343.4603,361.366956,575.710177,599.887754,587.976397
19,32500,,0.594951,0,0.594951,0.531183,0.56154,387.6597,344.946,364.108262,573.637324,596.826849,585.988499
20,32500,,0.594951,0,0.594951,0.533974,0.565549,387.6597,347.5326,366.303782,573.637324,596.382744,584.332746
21,32500,,0.594951,0,0.594951,0.533974,0.569571,387.6597,347.5326,368.522277,572.517755,596.382744,582.682885
22,32500,,0.59569,0,0.59569,0.545533,0.573569,388.4213,351.9874,370.892891,572.517755,591.582009,581.152388
23,32500,,0.596984,0,0.596984,0.549078,0.577143,389.2399,354.3072,373.107279,572.517755,590.591663,579.849062
24,32500,,0.597866,0,0.597866,0.550991,0.58062,390.24,354.7932,375.505871,572.517755,587.975411,578.744019
25,32500,,0.600659,0,0.600659,0.554364,0.584057,390.24,355.6077,377.852408,572.018705,586.598343,577.63523
26,32500,,0.604437,0,0.604437,0.554364,0.586791,393.1153,355.6077,379.865082,571.066538,586.598343,576.852168
27,32500,,0.613697,0,0.613697,0.55567,0.589886,397.6065,356.6876,382.009891,567.753301,585.594476,575.874795
28,32500,,0.613874,0,0.613874,0.56752,0.592755,397.676,363.301,383.998357,567.662246,580.970577,574.969838
29,32500,,0.613874,0,0.613874,0.566185,0.59651,397.676,363.301,386.821289,567.662246,581.824905,573.932612
30,32500,,0.613874,0,0.613874,0.577396,0.598949,397.676,374.1203,388.238813,567.662246,580.329941,572.979956
31,32500,,0.613881,0,0.613881,0.586916,0.601692,397.9379,379.7058,390.017091,567.370393,578.921961,572.03175
32,32500,,0.618758,0,0.618758,0.592289,0.603951,401.7371,382.9491,391.387158,566.17142,576.501376,571.188323
33,32500,,0.618758,0,0.618758,0.595979,0.605928,401.7371,386.1106,392.593025,566.17142,575.750156,570.453741
34,32500,,0.619296,0,0.619296,0.597538,0.607607,401.9242,386.1106,393.585483,566.17142,575.240159,569.809558
