gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,40000,,0.515411,,0.515411,0.365695,0.432876,327.2437,244.1123,284.622529,594.338843,658.338352,633.083152
1,40000,,0.515411,,0.515411,0.387997,0.445023,327.2437,253.0536,291.558492,594.338843,652.065082,628.256481
2,40000,,0.52645,,0.52645,0.393912,0.456234,333.1261,256.9647,297.903936,592.597645,648.61825,623.763809
3,40000,,0.527261,,0.527261,0.400703,0.467177,333.5007,263.9843,304.000079,592.216215,644.348286,619.313453
4,40000,,0.527261,,0.527261,0.404343,0.476805,334.1594,269.7459,308.875537,592.216215,645.370166,615.070479
5,40000,,0.535589,,0.535589,0.406624,0.485459,339.0653,270.35,313.99239,589.448907,643.995882,611.749268
6,40000,,0.535589,,0.535589,0.418869,0.493572,340.6222,280.1721,318.812057,589.448907,641.02673,608.6511
7,40000,,0.535847,,0.535847,0.464358,0.501181,340.6222,299.5085,323.419084,589.448907,621.802069,605.80306
8,40000,,0.537932,,0.537932,0.48076,0.506468,341.7714,303.9891,326.801145,588.691791,618.566749,603.945656
9,40000,,0.537932,,0.537932,0.482033,0.511796,341.7714,312.0112,329.550914,588.263366,615.379124,601.632586
10,40000,,0.538438,,0.538438,0.483825,0.515347,341.7714,312.0112,331.040118,586.653926,613.147389,599.860596
11,40000,,0.558827,,0.558827,0.492122,0.51978,351.7675,313.2135,333.163683,579.835589,608.437457,597.825281
12,40000,,0.558827,,0.558827,0.499762,0.524123,351.7675,320.4964,335.456767,579.835589,605.870218,595.974878
13,40000,,0.558827,,0.558827,0.50152,0.529259,354.3919,321.3147,338.047259,579.835589,604.128052,593.704212
14,40000,,0.558827,,0.558827,0.509807,0.533787,354.3919,323.2734,340.398002,579.835589,602.497586,591.74756
15,40000,,0.558827,,0.558827,0.514794,0.53757,354.3919,326.0271,342.321612,579.835589,602.497586,590.086051
16,40000,,0.56372,,0.56372,0.518453,0.541748,361.4981,326.7379,344.865792,579.314187,597.289574,588.532369
17,40000,,0.568727,,0.568727,0.51936,0.544961,364.0475,331.0647,346.483669,578.817418,597.811447,587.110375
18,40000,,0.581587,,0.581587,0.526536,0.548523,372.4862,337.1734,348.849855,575.346008,597.811447,585.917431
19,40000,,0.581587,,0.581587,0.534688,0.551388,372.4862,337.1734,350.506537,575.346008,592.597989,584.792938
20,40000,,0.581587,,0.581587,0.536367,0.554476,372.4862,338.8294,352.566682,575.346008,591.829261,583.764687
21,40000,,0.581587,,0.581587,0.537872,0.558029,372.4862,342.8415,355.003408,575.346008,590.204376,582.626272
22,40000,,0.581587,,0.581587,0.542316,0.560493,372.4862,343.9338,356.752285,573.376582,589.23316,581.876302
23,40000,,0.583071,,0.583071,0.545109,0.563679,372.4862,346.4541,359.153425,571.891461,589.23316,580.999861
24,40000,,0.583576,,0.583576,0.545109,0.566691,372.6314,347.1028,361.329082,571.891461,589.23316,580.108497
25,40000,,0.591114,,0.591114,0.546015,0.569981,377.6024,347.1028,363.681868,571.891461,588.390022,579.119284
26,40000,,0.591114,,0.591114,0.548883,0.573101,377.6024,347.1028,365.804793,571.778741,585.395133,578.108197
27,40000,,0.597416,,0.597416,0.551038,0.575141,384.5998,350.9192,367.276252,570.43608,585.342185,577.503058
