gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,35000,8,0.507004,19,0.507004,0.364277,0.424061,331.2566,244.2623,280.397649,601.972925,662.120513,637.127727
1,35000,8,0.507004,15,0.507004,0.365553,0.439466,331.2566,245.393,289.50029,601.972925,659.307558,631.211611
2,35000,8,0.507004,22,0.507004,0.375591,0.448797,331.2566,252.3739,294.675829,601.972925,656.155712,627.401401
3,35000,8,0.525959,20,0.525959,0.395848,0.457067,335.017,266.4815,299.195102,594.247947,650.425219,623.979033
4,35000,8,0.525959,34,0.525959,0.408279,0.46629,335.7645,268.6305,304.222018,594.247947,643.981645,620.153911
5,35000,8,0.528695,33,0.528695,0.417232,0.472678,346.9613,269.5913,308.445319,594.247947,639.29722,618.000984
6,35000,8,0.528695,35,0.526411,0.413027,0.475754,340.2256,271.7138,310.29195,594.247947,643.355083,616.839115
7,35000,8,0.530867,32,0.530867,0.412479,0.481812,344.0168,275.3219,314.054626,594.247947,643.374182,614.635795
8,35000,8,0.530867,38,0.530867,0.421891,0.485453,344.0168,278.249,316.35886,594.247947,640.916613,613.340026
9,35000,8,0.530867,36,0.525959,0.422609,0.487525,339.4926,276.814,317.646959,594.247947,640.931083,612.587088
10,35000,8,0.534755,46,0.534755,0.39704,0.48985,342.7788,270.4892,319.087398,590.518026,651.564787,611.7384
11,35000,8,0.538189,45,0.538189,0.437361,0.495258,349.3814,286.8511,322.073706,590.518026,634.068475,609.520975
12,35000,8,0.538194,49,0.538194,0.426209,0.496985,349.5906,281.0037,323.72768,590.518026,637.961725,609.282243
13,35000,8,0.538194,50,0.538194,0.39931,0.499029,349.5906,269.8406,324.714078,590.518026,649.359427,608.349036
14,35000,8,0.539895,50,0.539895,0.374088,0.503456,349.5906,254.5042,327.16896,588.756112,658.755613,606.541509
15,35000,8,0.539895,50,0.539895,0.35339,0.504612,349.9045,239.5093,327.970693,588.756112,664.85155,606.176649
16,35000,8,0.539895,50,0.539895,0.35339,0.505918,350.49,239.5093,328.686254,588.756112,664.85155,605.637751
17,35000,8,0.541243,50,0.541243,0.386576,0.510343,350.49,262.6688,331.117556,588.756112,654.486158,603.814979
18,35000,8,0.544757,50,0.544757,0.409256,0.511002,353.6412,268.5299,331.24555,586.687259,640.722883,603.387257
19,35000,8,0.546436,50,0.546436,0.41985,0.516817,353.6412,274.6231,334.185775,586.687259,636.543077,600.821975
20,35000,8,0.559678,50,0.559678,0.447037,0.519898,362.5191,297.7197,336.255658,585.080264,630.814404,599.805187
21,35000,8,0.560367,50,0.560367,0.47382,0.523223,368.3673,308.721,337.981854,585.080264,619.863125,598.368428
22,35000,8,0.560367,50,0.559678,0.47382,0.524869,360.5851,310.3976,338.891268,585.080264,619.411315,597.694127
23,35000,8,0.560367,50,0.559678,0.487238,0.526916,360.5851,314.9165,340.210801,584.925345,612.037062,596.982139
24,35000,8,0.560367,50,0.559678,0.490459,0.527365,360.5851,318.7307,340.244639,585.080264,613.737428,596.654361
