gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,20000,,0.501261,,0.501261,0.36247,0.426716,326.5908,239.9943,281.400416,607.812746,658.094056,635.728731
1,20000,,0.501261,,0.501261,0.392774,0.438065,326.5908,260.1929,287.435307,607.812746,651.15011,630.920945
2,20000,,0.501261,,0.501261,0.397075,0.447299,326.5908,262.5296,292.104353,605.774166,647.343933,626.847085
3,20000,,0.501261,,0.501261,0.404184,0.457896,326.5908,266.5667,298.441898,605.774166,647.343933,622.827977
4,20000,,0.51184,,0.51184,0.423613,0.467726,335.772,275.7266,304.833409,605.766516,636.749421,619.443469
5,20000,,0.516829,,0.516829,0.428058,0.473794,340.0706,278.1296,308.487747,604.756062,636.201493,617.159297
6,20000,,0.516829,,0.516829,0.436205,0.47935,340.0706,281.819,311.898743,604.703184,634.777867,615.111148
7,20000,,0.516829,,0.516829,0.448985,0.485352,340.0706,291.4809,315.799977,603.825029,625.114169,613.043711
8,20000,,0.516829,,0.516829,0.462518,0.489653,340.0706,298.237,318.920371,603.825029,622.714788,611.779848
9,20000,,0.52443,,0.52443,0.462518,0.494313,342.3214,303.6533,321.705123,600.335162,622.714788,610.011686
10,20000,,0.533044,,0.533044,0.462518,0.49924,347.3056,303.6533,324.728894,596.956429,622.714788,608.194512
11,20000,,0.533044,,0.533044,0.472888,0.503364,347.3056,311.1269,327.235556,596.434447,619.634775,606.657402
12,20000,,0.533044,,0.533044,0.484955,0.506407,347.3056,313.5409,329.093318,596.434447,616.617689,605.529332
13,20000,,0.543807,,0.543807,0.485151,0.510203,352.7445,313.5409,331.666757,591.012922,613.779258,604.292773
14,20000,,0.543807,,0.543807,0.491806,0.514927,354.5564,318.8773,334.554209,591.012922,613.779258,602.542927
15,20000,,0.543807,,0.543807,0.496983,0.51823,354.5564,318.8773,336.9673,591.012922,610.190376,601.583466
16,20000,,0.543807,,0.543807,0.498162,0.521475,354.5564,322.4045,338.971227,591.012922,609.792594,600.395365
17,20000,,0.543807,,0.543807,0.50198,0.523945,356.9653,324.556,340.790701,591.012922,607.884687,599.687795
18,20000,,0.546947,,0.546947,0.509019,0.52713,356.9653,329.276,342.925499,591.012922,606.676842,598.633874
19,20000,,0.553564,,0.553564,0.51229,0.529103,365.0498,329.276,343.997718,591.012922,605.621513,597.813545
20,20000,,0.555916,,0.555916,0.512791,0.532182,365.0498,329.3053,346.386988,588.704337,604.961799,597.012895
21,20000,,0.555916,,0.555916,0.512995,0.534959,365.0498,332.8015,348.252595,588.704337,604.823947,596.097385
22,20000,,0.561146,,0.561146,0.51898,0.538116,367.9191,332.8015,350.105671,585.541185,602.909097,594.87623
23,20000,,0.562448,,0.562448,0.519886,0.541547,367.9191,332.8015,351.979254,585.541185,601.971731,593.455844
24,20000,,0.562448,,0.562448,0.52245,0.544012,367.9191,333.6341,353.605367,585.541185,601.561637,592.622866
25,20000,,0.57485,,0.57485,0.53006,0.546714,375.4149,342.7429,355.254578,583.183467,597.958044,591.620166
26,20000,,0.57485,,0.57485,0.531308,0.548423,375.4149,343.3389,356.445712,583.183467,596.307494,591.08553
27,20000,,0.57485,,0.57485,0.535128,0.551018,375.4149,345.9756,357.960028,583.183467,596.171037,590.076397
28,20000,,0.586392,,0.586392,0.535128,0.554362,380.5478,345.9756,360.132667,577.620844,595.883295,588.923438
29,20000,,0.586392,,0.586392,0.535894,0.557964,380.5478,345.9756,362.517628,577.620844,595.752372,587.7121
30,20000,,0.587375,,0.587375,0.536069,0.56147,384.6183,341.9769,364.606281,577.620844,595.752372,586.377317
31,20000,,0.587375,,0.587375,0.537864,0.564585,384.6183,347.4266,366.43005,576.865778,593.277509,585.169929
32,20000,,0.589222,,0.589222,0.549363,0.56775,384.6183,353.7141,368.495471,575.147788,590.882055,584.085056
33,20000,,0.600357,,0.600357,0.549363,0.571086,389.6142,353.7141,370.42919,572.802876,589.338191,582.778845
34,20000,,0.602237,,0.602237,0.554865,0.573954,391.3997,356.1704,372.010726,572.533207,589.276531,581.601708
35,20000,,0.602237,,0.602237,0.556263,0.576511,391.3997,356.1704,373.85687,572.047768,589.129874,580.843851
36,20000,,0.606729,,0.606729,0.557023,0.579622,393.4271,356.1704,375.764518,570.38831,588.241957,579.696079
37,20000,,0.606729,,0.606729,0.558815,0.582233,393.4271,356.1704,377.392291,570.38831,588.241957,578.750071
38,20000,,0.607546,,0.607546,0.560346,0.585301,394.7938,356.6491,379.546748,570.38831,588.241957,577.800571
39,20000,,0.61258,,0.61258,0.56207,0.588538,398.9769,359.8238,381.959181,569.300817,588.241957,576.892154
40,20000,,0.615353,,0.615353,0.56207,0.59137,399.0685,359.8238,383.797572,567.441593,588.241957,575.915019
41,20000,,0.617071,,0.617071,0.56788,0.593766,401.0043,367.7231,385.338709,567.398682,588.025709,575.079395
42,20000,,0.618681,,0.618681,0.569249,0.595683,401.0043,367.7231,386.595021,565.778523,584.166298,574.425699
43,20000,,0.621817,,0.621817,0.570194,0.598776,403.4247,369.6474,388.934036,565.319041,584.166298,573.580855
44,20000,,0.621817,,0.621817,0.575203,0.601462,403.4247,371.8309,390.533971,565.319041,583.418887,572.557799
45,20000,,0.621817,,0.621817,0.580692,0.603962,403.4247,372.8998,392.055899,565.280745,582.449996,571.627611
46,20000,,0.621817,,0.621817,0.584032,0.606564,403.4247,372.8998,393.684626,565.280745,579.279328,570.689612
47,20000,,0.621817,,0.621817,0.586251,0.608673,403.4247,377.2896,394.862426,565.280745,578.079265,569.833891
48,20000,,0.621817,,0.621817,0.590031,0.610292,403.4247,377.2896,395.843156,565.280745,577.918467,569.228315
49,20000,,0.622175,,0.622175,0.590031,0.611454,403.7201,379.9531,396.587303,564.887167,577.657376,568.820063
50,20000,,0.622175,,0.622175,0.590031,0.613023,403.7201,379.5223,397.455481,564.51444,577.657376,568.178234
51,20000,,0.622965,,0.622965,0.590031,0.614716,403.7446,384.8382,398.543644,564.51444,577.657376,567.586545
52,20000,,0.624285,,0.624285,0.601839,0.616402,405.2213,389.0341,399.471719,564.380421,575.021586,566.893711
53,20000,,0.624625,,0.624625,0.603098,0.617829,405.2213,391.6654,400.25085,563.873099,575.021586,566.302374
54,20000,,0.627196,,0.627196,0.605795,0.619027,405.7491,391.9472,400.998121,561.852718,570.827162,565.86905
55,20000,,0.627196,,0.627196,0.60867,0.619947,405.82,393.9746,401.57093,561.852718,570.827162,565.535301
56,20000,,0.627196,,0.627196,0.60867,0.620789,407.2967,394.2768,402.037742,561.852718,570.827162,565.191052
57,20000,,0.627424,,0.627424,0.60867,0.621976,407.2967,396.326,402.646033,561.852718,570.827162,564.673251
58,20000,,0.629874,,0.629874,0.61449,0.622962,409.0013,396.4947,403.103637,560.544318,567.860999,564.2104
59,20000,,0.629874,,0.629874,0.615358,0.623987,409.0013,397.3423,403.71146,560.544318,567.259666,563.818099
60,20000,,0.629874,,0.629874,0.616506,0.62473,409.0013,398.4025,404.167507,560.544318,567.259666,563.54454
61,20000,,0.631361,,0.631361,0.619686,0.62574,409.0013,398.4025,404.725926,559.623405,565.456481,563.130916
62,20000,,0.631361,,0.631361,0.619686,0.626495,409.0013,399.2613,405.097392,559.623405,565.548741,562.791217
63,20000,,0.631762,,0.631762,0.620099,0.627594,409.8751,400.0119,405.653732,559.623405,565.361953,562.306338
64,20000,,0.633801,,0.633801,0.622612,0.628325,409.8944,400.0119,406.102203,559.623405,565.142844,562.036838
65,20000,,0.634212,,0.634212,0.622612,0.629024,410.6904,400.0119,406.472381,559.623405,565.142844,561.739404
66,20000,,0.638141,,0.638141,0.623108,0.630015,410.6904,400.0119,406.869759,556.335307,563.86814,561.232936
67,20000,,0.639017,,0.639017,0.625522,0.631098,410.6904,403.4387,407.48888,555.453034,563.86814,560.803051
68,20000,,0.639017,,0.639017,0.626735,0.631776,410.6904,403.4387,407.731245,555.453034,563.233172,560.436439
69,20000,,0.639682,,0.639682,0.627157,0.632734,411.6603,404.0173,408.099265,555.453034,562.77387,559.935804
70,20000,,0.642132,,0.642132,0.627157,0.633811,411.6603,404.6971,408.544672,554.403363,562.711552,559.394413
71,20000,,0.642132,,0.642132,0.628738,0.63475,411.6603,404.9932,408.965886,554.403363,562.587774,558.944286
72,20000,,0.643268,,0.643268,0.628738,0.63575,412.8209,406.3822,409.31897,553.887988,561.959965,558.400606
73,20000,,0.645058,,0.645058,0.628738,0.636709,413.6059,406.3822,409.693537,552.823474,561.959965,557.903508
74,20000,,0.645058,,0.645058,0.630128,0.637736,413.9799,406.3822,410.103574,552.823474,561.040166,557.377354
75,20000,,0.647356,,0.647356,0.633767,0.638874,414.5479,407.3704,410.650255,552.479998,559.90491,556.856241
76,20000,,0.647356,,0.647356,0.633767,0.639677,414.5479,407.3704,411.008903,552.479998,559.813956,556.470656
77,20000,,0.650322,,0.650322,0.634454,0.640635,416.7112,407.3704,411.348007,551.443956,559.779464,555.950321
78,20000,,0.655743,,0.655743,0.635838,0.641821,419.1526,407.7458,411.936907,549.395859,559.01978,555.419747
79,20000,,0.655743,,0.655743,0.63629,0.643006,419.1526,408.723,412.486522,549.395859,559.015357,554.863477
80,20000,,0.655743,,0.655743,0.63629,0.644109,419.1526,407.712,412.939248,549.395859,559.015357,554.306642
81,20000,,0.655743,,0.655743,0.63629,0.645377,419.1526,409.6658,413.57593,549.283666,558.88458,553.744274
82,20000,,0.655743,,0.655743,0.639818,0.646602,419.1526,409.6658,414.231217,549.283666,557.42456,553.228449
83,20000,,0.658941,,0.658941,0.640142,0.647601,420.9938,411.2467,414.76514,547.703438,557.394888,552.806614
84,20000,,0.658989,,0.658989,0.641228,0.648475,420.9938,411.2467,415.209409,547.703438,557.394888,552.422868
85,20000,,0.667776,,0.667776,0.64133,0.650777,424.6241,403.5637,415.996671,539.150685,557.172835,551.154607
86,20000,,0.670259,,0.670259,0.641355,0.652396,427.0805,411.2467,416.756208,542.190834,557.172835,550.400453
87,20000,,0.670259,,0.670259,0.645536,0.653608,427.0805,411.2467,417.331678,542.190834,554.263255,549.840831
88,20000,,0.670259,,0.670259,0.645536,0.655094,427.0805,411.2467,418.045333,542.190834,553.498865,549.160517
89,20000,,0.670259,,0.670259,0.647796,0.656649,427.0805,412.7781,418.863197,541.271021,553.494221,548.495545
90,20000,,0.670259,,0.670259,0.649248,0.658247,427.0805,412.7781,419.571375,541.271021,552.452694,547.723601
91,20000,,0.677269,,0.677269,0.650322,0.660073,428.7366,414.4841,420.337007,539.02786,552.452694,546.812081
92,20000,,0.677269,,0.677269,0.650323,0.661735,428.7366,414.4841,421.161673,538.954888,552.452694,546.068427
93,20000,,0.682763,,0.682763,0.651351,0.663929,434.4869,416.5069,422.412235,538.595822,552.452694,545.194787
94,20000,,0.682763,,0.682763,0.653811,0.666547,434.4869,414.4788,423.726314,538.51216,550.219026,544.034009
95,20000,,0.684949,,0.684949,0.653811,0.669074,436.9594,417.7397,425.080582,537.967231,550.219026,542.970065
96,20000,,0.686048,,0.686048,0.657818,0.671508,436.9594,416.3641,426.345783,535.617378,548.145879,541.919719
97,20000,,0.689146,,0.689146,0.660773,0.673089,438.7034,417.7397,427.468054,535.617378,547.848182,541.437965
98,20000,,0.689146,,0.689146,0.660773,0.674655,438.7034,419.2096,428.388195,536.443015,547.848182,540.832996
99,20000,,0.689146,,0.689146,0.665027,0.676074,438.7034,420.3189,429.255128,535.806188,546.787163,540.30734
100,20000,,0.689704,,0.689704,0.666005,0.677433,438.7034,421.9435,430.03772,534.234873,546.699324,539.771998
101,20000,,0.690691,,0.690691,0.666334,0.678583,439.4959,422.1233,430.907684,534.234873,546.699324,539.458118
102,20000,,0.690691,,0.690691,0.666334,0.679408,440.4386,422.1233,431.422328,534.234873,546.699324,539.15922
103,20000,,0.692026,,0.692026,0.671197,0.680105,443.1155,424.3191,431.78109,534.234873,544.662322,538.85572
104,20000,,0.692026,,0.692026,0.671497,0.680991,443.1155,424.7213,432.297844,534.234873,544.243017,538.511049
105,20000,,0.692026,,0.692026,0.672258,0.681778,443.1155,424.7213,432.866462,533.165984,544.243017,538.278175
106,20000,,0.693148,,0.693148,0.673951,0.682685,443.1155,425.1119,433.508111,533.165984,542.924574,538.000575
107,20000,,0.693148,,0.693148,0.673951,0.683698,443.1155,426.6646,434.380483,533.165984,543.260431,537.79533
108,20000,,0.694165,,0.694165,0.674423,0.684261,443.7881,428.0679,434.803175,533.165984,542.924574,537.639486
109,20000,,0.694685,,0.694685,0.674423,0.685402,443.7881,428.0679,435.568817,533.165984,542.924574,537.262638
110,20000,,0.694685,,0.694685,0.674993,0.686256,443.7881,428.8773,436.322551,533.165984,542.924574,537.10168
111,20000,,0.697944,,0.697944,0.674993,0.686998,447.8585,428.8773,436.865468,533.165984,542.924574,536.886076
112,20000,,0.697944,,0.697944,0.676075,0.688063,447.8585,429.3781,437.698903,533.072272,542.237903,536.613974
113,20000,,0.698399,,0.698399,0.676829,0.689383,448.13,429.3781,438.870454,533.072272,542.237903,536.369986
114,20000,,0.698399,,0.698399,0.676829,0.690471,448.13,429.3781,439.527727,532.943355,542.099935,535.961685
115,20000,,0.699376,,0.699376,0.679488,0.691738,448.13,429.3781,440.651594,532.943355,541.801008,535.726228
116,20000,,0.699376,,0.699376,0.68418,0.692604,448.324,429.3781,441.40324,532.286053,539.984044,535.55468
117,20000,,0.702516,,0.702516,0.68418,0.69355,450.1677,429.3781,442.314778,532.286053,539.111139,535.427147
118,20000,,0.702516,,0.702516,0.68418,0.694177,450.1677,429.3781,442.948754,532.286053,539.111139,535.362955
119,20000,,0.704216,,0.704216,0.68418,0.69509,451.3131,430.2153,443.594178,532.286053,539.111139,535.083613
120,20000,,0.704216,,0.704216,0.688106,0.69603,451.3131,434.1477,444.505073,532.276431,539.111139,534.961084
121,20000,,0.704216,,0.704216,0.689911,0.696936,451.3131,436.9323,445.296492,532.303258,538.716284,534.784735
122,20000,,0.704216,,0.704216,0.689911,0.697584,451.3131,436.9323,446.027359,532.303258,538.716284,534.768848
