gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,45000,,0.513643,,0.513643,0.353123,0.428278,330.9211,240.0574,282.096737,601.109964,665.757533,634.977445
1,45000,,0.513643,,0.513643,0.365247,0.442858,331.0532,250.1205,290.620444,601.109964,665.652683,629.3162
2,45000,,0.513643,,0.513643,0.384763,0.455827,331.0532,260.5644,297.662823,601.109964,654.489754,623.919381
3,45000,,0.513643,,0.513643,0.421256,0.465996,332.0123,272.6082,303.58555,601.109964,641.906487,619.957004
4,45000,,0.513643,,0.513643,0.427268,0.474259,332.0123,284.8455,307.821771,601.109964,637.606581,616.35058
5,45000,,0.513643,,0.513643,0.442694,0.479815,334.5144,286.8455,311.395288,601.109964,629.688653,614.411087
6,45000,,0.514031,,0.514031,0.446718,0.483824,332.3076,289.3572,313.698751,601.049178,629.04481,612.827572
7,45000,,0.515908,,0.515908,0.446718,0.487236,333.588,289.3572,315.486781,600.156249,625.458877,611.364621
8,45000,,0.526698,,0.526698,0.446718,0.491908,338.7088,289.3572,318.819344,596.14557,625.458877,609.953736
9,45000,,0.526698,,0.526698,0.474452,0.496362,338.7088,303.5502,321.431749,596.14557,622.447817,608.230419
10,45000,,0.54147,,0.54147,0.474452,0.501255,352.115,307.0196,324.973069,591.399703,622.447817,606.786529
11,45000,,0.54147,,0.54147,0.481303,0.505725,352.115,310.4884,327.680476,591.399703,614.289507,605.114239
12,45000,,0.550881,,0.550881,0.48541,0.509077,358.3208,312.0267,330.531789,590.424601,614.289507,604.410688
13,45000,,0.550881,,0.550881,0.490813,0.513064,358.3208,316.7923,333.24488,590.424601,612.266573,603.118787
14,45000,,0.550881,,0.550881,0.498029,0.517206,359.3495,319.4851,336.099893,590.422536,609.675212,601.800951
15,45000,,0.550881,,0.550881,0.502482,0.521003,359.3495,319.6797,338.477866,590.236424,609.507588,600.432346
16,45000,,0.550881,,0.550881,0.504945,0.524105,359.3495,323.1074,340.991091,590.236424,609.127756,599.697592
17,45000,,0.552185,,0.552185,0.508931,0.527593,361.8127,326.616,343.115799,590.069745,607.641487,598.400276
18,45000,,0.5701,,0.5701,0.509997,0.530711,369.6331,326.616,345.090523,583.014376,607.028532,597.291839
19,45000,,0.5701,,0.5701,0.51326,0.533619,369.6331,329.7464,346.816904,583.014376,606.306724,596.180564
20,45000,,0.5701,,0.5701,0.51436,0.536398,369.6331,331.6773,348.550032,583.014376,603.58558,595.17389
21,45000,,0.5701,,0.5701,0.514474,0.539393,369.6331,331.2269,350.416117,583.014376,603.575058,594.088337
22,45000,,0.582222,,0.582222,0.516956,0.542558,376.2915,330.2982,352.516953,578.021073,602.849623,593.027343
23,45000,,0.582222,,0.582222,0.520658,0.54664,376.2915,332.5894,355.069527,578.021073,601.378617,591.554066
24,45000,,0.582222,,0.582222,0.521092,0.549774,376.2915,332.5894,356.903818,578.021073,600.462431,590.338923
25,45000,,0.582222,,0.582222,0.521092,0.55285,376.2915,332.5894,358.740865,578.021073,600.391325,589.170684
26,45000,,0.586877,,0.586877,0.523487,0.556044,382.2307,338.1272,360.865709,577.45,599.501978,588.102834
27,45000,,0.586877,,0.586877,0.524343,0.558365,382.2307,333.4832,362.083325,577.45,599.163006,587.108791
28,45000,,0.586877,,0.586877,0.537364,0.562501,385.8581,343.7245,364.687196,577.45,599.163006,585.626981
29,45000,,0.586877,,0.586877,0.541173,0.565345,385.8581,350.2203,366.550841,577.45,597.756152,584.657579
30,45000,,0.598258,,0.598258,0.54168,0.568352,387.5635,351.7719,368.716943,573.066386,595.78889,583.764054
31,45000,,0.598258,,0.598258,0.54168,0.570397,387.8661,352.2643,370.16728,573.066386,595.78889,583.140673
32,45000,,0.598258,,0.598258,0.541687,0.573435,387.8661,352.7419,372.250515,573.066386,595.78889,582.166813
33,45000,,0.600066,,0.600066,0.542513,0.575809,388.5718,352.7419,374.041174,572.33148,594.174911,581.514977
34,45000,,0.607625,,0.607625,0.547631,0.578489,393.0931,352.7419,375.346682,569.465662,593.095135,580.299704
35,45000,,0.607625,,0.607625,0.550185,0.582027,393.0931,357.3822,377.696358,569.015812,592.191525,579.114582
36,45000,,0.607625,,0.607625,0.560238,0.58534,393.0931,361.1351,379.866233,569.015812,588.186546,577.984133
37,45000,,0.609296,,0.609296,0.560488,0.587487,394.2423,361.5705,380.870349,568.931733,588.036308,576.98242
38,45000,,0.60955,,0.60955,0.560488,0.58964,394.3403,362.5835,382.38069,568.79954,588.036308,576.315313
39,45000,,0.60955,,0.60955,0.568325,0.592129,394.3403,369.0066,384.159136,568.79954,586.568275,575.565882
40,45000,,0.613607,,0.613607,0.570601,0.594488,399.2942,369.7165,385.879734,568.376623,582.679116,574.878684
41,45000,,0.613607,,0.613607,0.575448,0.596726,399.2942,373.0839,387.386792,568.376623,584.33115,574.143001
42,45000,,0.614197,,0.614197,0.575448,0.59859,399.2942,371.4984,388.160261,566.332954,584.33115,573.206815
43,45000,,0.614197,,0.614197,0.579169,0.600445,401.5165,374.4858,389.456928,566.332954,583.005405,572.628981
44,45000,,0.614709,,0.614709,0.585635,0.602906,402.0332,375.6172,390.985853,566.332954,580.183062,571.734133
45,45000,,0.617008,,0.617008,0.585635,0.604375,402.962,375.6172,392.016439,565.984635,579.280916,571.279254
46,45000,,0.618337,,0.618337,0.590831,0.6057,403.6805,379.2808,393.188507,565.984635,579.280916,571.031166
47,45000,,0.619015,,0.619015,0.591821,0.60711,404.558,380.6244,394.098106,564.454871,579.280916,570.540346
48,45000,,0.6228,,0.6228,0.593136,0.608597,405.7164,380.6244,395.258276,564.454871,577.533988,570.158021
49,45000,,0.6228,,0.6228,0.594285,0.609989,405.7164,380.9044,396.335914,564.454871,577.347914,569.794313
50,45000,,0.6228,,0.6228,0.594285,0.611119,406.3682,380.9044,397.14845,564.454871,577.347914,569.457552
51,45000,,0.624683,,0.624683,0.597852,0.612535,409.0042,388.4466,397.981771,564.901026,576.981595,568.911627
52,45000,,0.624683,,0.624683,0.599916,0.613883,409.0042,390.2616,398.812988,564.00412,576.981595,568.417401
53,45000,,0.625372,,0.625372,0.600773,0.615524,409.0042,390.3997,399.70882,562.466562,574.543733,567.737719
54,45000,,0.625576,,0.625576,0.605722,0.617203,409.8817,390.3997,400.937057,562.466562,573.328058,567.250742
55,45000,,0.625576,,0.625576,0.605722,0.618284,409.8817,390.3997,401.480303,560.06523,573.328058,566.771763
56,45000,,0.628294,,0.628294,0.610279,0.619636,409.8817,393.8289,402.51516,560.06523,571.895741,566.410567
57,45000,,0.628294,,0.628294,0.610979,0.620637,410.7037,393.8289,403.120979,560.06523,571.895741,566.035856
