gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,57500,,0.523412,5,0.505799,0.367683,0.426842,326.4472,247.7611,281.258184,598.856741,659.232848,635.535423
1,57500,,0.523412,0,0.505799,0.379536,0.43937,326.4472,251.4272,288.841511,598.856741,654.8408,630.844805
2,57500,,0.523412,0,0.505799,0.394972,0.453731,326.4472,266.7945,296.559577,598.856741,651.28006,624.815506
3,57500,,0.523412,0,0.505799,0.41588,0.463046,328.6975,280.3796,302.26902,598.856741,643.496933,621.375853
4,57500,,0.523412,0,0.515354,0.41588,0.46948,328.6975,280.3796,305.846514,595.472471,643.496933,618.754281
5,57500,,0.523412,0,0.515354,0.436288,0.475613,331.9899,283.5607,309.364602,595.472471,633.692299,616.32824
6,57500,,0.523412,0,0.515354,0.44069,0.481256,331.9899,286.5633,312.727192,595.472471,629.266275,614.179472
7,57500,,0.523412,0,0.5185,0.451574,0.488099,332.5466,296.6132,316.659171,594.524597,627.153711,611.477439
8,57500,,0.523412,0,0.519139,0.451574,0.493142,332.7305,296.9604,319.716617,594.155231,627.153711,609.591989
9,57500,,0.523412,0,0.519139,0.453897,0.49835,341.9304,296.9604,322.385171,594.155231,624.954659,607.318342
10,57500,,0.523412,0,0.520917,0.484748,0.502513,341.9304,310.805,324.756225,594.155231,619.379652,605.660225
11,57500,,0.5276,0,0.5276,0.488382,0.505859,341.9304,310.805,326.994519,593.025247,619.379652,604.550124
12,57500,,0.5276,0,0.5276,0.488382,0.508796,341.9304,313.9124,328.86583,593.025247,619.379652,603.512905
13,57500,,0.5276,0,0.5276,0.492271,0.512057,345.2426,313.9124,331.274365,593.025247,615.677105,602.583141
14,57500,,0.532818,0,0.532818,0.493928,0.514989,349.9416,314.7059,332.908966,591.681805,613.260754,601.392256
15,57500,,0.536094,0,0.536094,0.499145,0.518893,349.9416,324.2404,335.001281,587.328701,612.813401,599.7489
16,57500,,0.536094,0,0.536094,0.503992,0.521733,349.9416,326.7811,336.26905,587.328701,612.813401,598.383483
17,57500,,0.536609,0,0.536609,0.506912,0.52419,354.4386,320.8741,337.675568,587.328701,607.875697,597.40907
18,57500,,0.547995,0,0.547995,0.507367,0.526714,358.0478,328.5762,338.942265,583.226679,607.875697,596.289606
19,57500,,0.552951,0,0.552951,0.513219,0.529062,358.0478,328.7682,339.846128,582.240441,604.161675,595.063971
20,57500,,0.552951,0,0.552951,0.520416,0.531182,358.7241,328.7682,341.570326,582.240441,603.531535,594.565071
21,57500,,0.553766,0,0.553766,0.520416,0.534228,358.7241,331.9208,343.697844,580.965111,602.987871,593.614956
22,57500,,0.557118,0,0.557118,0.524294,0.537124,358.7241,332.6438,345.524323,579.690078,600.983731,592.579891
23,57500,,0.560539,0,0.560539,0.525883,0.539865,367.122,332.6438,347.324802,578.696028,600.983731,591.648791
24,57500,,0.560539,0,0.560539,0.526369,0.542507,367.122,332.6438,349.268444,578.696028,600.983731,590.890706
25,57500,,0.561878,0,0.561878,0.52685,0.54501,367.122,333.7162,350.498418,578.696028,600.710364,589.761982
26,57500,,0.561878,0,0.561878,0.536218,0.547193,367.1904,337.4798,352.189887,578.696028,600.710364,589.192669
27,57500,,0.567816,0,0.567816,0.538041,0.549768,369.3258,337.3442,353.492694,577.654994,600.710364,588.057406
28,57500,,0.567816,0,0.567816,0.538858,0.552021,369.9584,338.249,354.951803,577.654994,599.14591,587.278215
29,57500,,0.567816,0,0.567816,0.539595,0.55432,371.1443,338.249,356.319762,577.654994,599.14591,586.401355
30,57500,,0.573778,0,0.573778,0.544291,0.556813,377.768,341.4338,357.556132,576.306999,596.352381,585.285078
31,57500,,0.580399,0,0.580399,0.544881,0.559204,377.768,341.4338,358.98624,575.895524,596.111579,584.378406
32,57500,,0.580399,0,0.580399,0.544881,0.561931,377.768,341.4338,360.899315,573.906333,592.970312,583.533717
33,57500,,0.582802,0,0.582802,0.545124,0.564124,377.9454,344.9087,362.640135,573.906333,592.970312,582.989583
34,57500,,0.587268,0,0.587268,0.5515,0.566548,378.5482,352.3909,363.580328,573.58412,592.813648,581.728909
35,57500,,0.587268,0,0.587268,0.552348,0.568966,378.5482,355.1975,365.461693,573.58412,590.693038,581.103643
36,57500,,0.588826,0,0.588826,0.554788,0.571123,381.3996,355.1975,366.969876,571.559485,590.693038,580.431854
37,57500,,0.588826,0,0.588826,0.558105,0.573737,381.6228,355.1975,368.562635,570.119037,590.551066,579.460292
38,57500,,0.591462,0,0.591462,0.558105,0.576816,384.758,357.2968,370.925941,571.026958,587.200039,578.642301
39,57500,,0.593809,0,0.593809,0.564286,0.579517,388.6641,357.3079,372.463019,571.026958,587.136839,577.565067
40,57500,,0.596852,0,0.596852,0.567509,0.581692,388.6641,357.3079,374.345121,570.651048,587.136839,577.129898
41,57500,,0.599756,0,0.599756,0.567509,0.584397,390.4423,364.217,376.9126,570.651048,587.136839,576.740902
42,57500,,0.602004,0,0.602004,0.569055,0.587201,393.855,364.217,378.684019,567.736865,584.8056,575.740754
43,57500,,0.602004,0,0.602004,0.574687,0.5894,393.855,367.3909,380.61718,567.736865,581.362995,575.320513
44,57500,,0.602004,0,0.602004,0.578187,0.59211,393.855,370.9452,382.660435,567.736865,578.556786,574.575795
45,57500,,0.602517,0,0.602517,0.578187,0.59384,394.5249,370.9452,384.165751,565.349389,578.717203,574.235469
46,57500,,0.607874,0,0.607874,0.584208,0.595736,397.4429,375.0223,385.324119,565.349389,578.717203,573.53252
47,57500,,0.609045,0,0.609045,0.585111,0.597866,398.3011,375.0223,386.651137,565.349389,578.556786,572.760884
48,57500,,0.615288,0,0.615288,0.58858,0.600225,401.8524,376.0868,387.9306,565.349389,577.695923,571.777876
49,57500,,0.615288,0,0.615288,0.588594,0.602452,401.8524,376.8143,388.963185,564.846859,577.446088,570.733087
50,57500,,0.616525,0,0.616525,0.595311,0.604416,404.5186,378.7464,390.305518,564.841796,577.446088,570.100546
51,57500,,0.620166,0,0.620166,0.595878,0.606099,404.5186,377.988,391.491986,563.122704,577.041957,569.582926
52,57500,,0.620166,0,0.620166,0.597258,0.608231,405.3768,380.2623,393.07126,561.541382,576.040282,568.978418
53,57500,,0.621239,0,0.621239,0.597258,0.60998,405.3768,380.7955,394.424815,561.541382,576.040282,568.521255
54,57500,,0.625451,0,0.625451,0.597836,0.612879,406.3568,381.9425,396.293209,558.188679,575.874871,567.511354
55,57500,,0.625451,0,0.625451,0.597836,0.614739,406.3568,383.9933,397.43761,558.188679,575.874871,566.827973
56,57500,,0.627932,0,0.627932,0.597836,0.616742,410.2206,383.9933,398.821263,558.188679,575.874871,566.192272
57,57500,,0.630173,0,0.630173,0.608788,0.618664,411.1718,389.4087,399.793312,558.188679,572.480938,565.344904
58,57500,,0.631908,0,0.631908,0.608788,0.620502,411.1718,387.745,401.3362,556.155193,572.480938,564.944758
59,57500,,0.639478,0,0.639478,0.608788,0.622789,414.3248,391.0107,402.506504,556.155193,572.480938,563.945598
60,57500,,0.639478,0,0.639478,0.61472,0.624454,414.3248,392.511,403.406719,556.155193,572.16274,563.249877
61,57500,,0.639478,0,0.639478,0.614728,0.625831,414.3248,392.511,404.226777,554.767535,570.457827,562.725569
62,57500,,0.639478,0,0.639478,0.616395,0.626907,414.3248,395.7317,404.935089,556.155193,569.64541,562.360479
