gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,37500,,0.506284,,0.506284,0.373256,0.42886,330.36,242.9323,282.577076,605.097312,657.294108,634.845116
1,37500,,0.506284,,0.506284,0.384143,0.442579,330.36,259.0646,290.910104,605.097312,655.422679,629.728063
2,37500,,0.509269,,0.509269,0.406751,0.454605,331.7366,262.1642,298.209596,605.0677,643.144829,625.239157
3,37500,,0.509269,,0.509269,0.410724,0.462455,331.7366,265.1536,302.993033,605.0677,640.538518,622.321988
4,37500,,0.521922,,0.521922,0.410724,0.470234,334.5867,268.3096,307.262172,597.108784,639.430184,619.114453
5,37500,,0.521922,,0.521922,0.434371,0.475315,334.5867,282.9478,310.170951,597.108784,635.917161,617.100844
6,37500,,0.521922,,0.521922,0.441732,0.482383,334.5867,286.6366,314.573498,597.108784,629.349477,614.537976
7,37500,,0.524663,,0.524663,0.450772,0.488337,338.8499,288.1627,317.996818,597.108784,627.208744,612.187646
8,37500,,0.524663,,0.524663,0.458322,0.493602,338.8499,295.3838,321.567604,597.108784,627.19363,610.47427
9,37500,,0.527761,,0.527761,0.459223,0.497323,344.7718,298.4725,323.767889,597.108784,627.19363,609.045959
10,37500,,0.527761,,0.527761,0.465796,0.501514,344.7718,300.6886,325.985396,597.108784,623.677415,607.263272
11,37500,,0.553001,,0.553001,0.482093,0.505406,355.6151,310.0409,328.593208,586.958367,619.345004,605.974999
12,37500,,0.554188,,0.554188,0.484046,0.50936,357.2367,310.0409,331.203852,586.958367,619.345004,604.63963
13,37500,,0.555886,,0.555886,0.486166,0.513739,358.1764,318.0454,334.040284,586.424097,619.345004,603.12522
14,37500,,0.555886,,0.555886,0.497237,0.51764,358.1764,318.5094,336.297088,586.424097,614.280525,601.59479
15,37500,,0.555886,,0.555886,0.503273,0.521375,358.1764,321.5172,338.532397,586.424097,613.284969,600.178908
16,37500,,0.555886,,0.555886,0.504925,0.524835,358.1764,327.8984,340.440178,586.424097,613.284969,598.758935
17,37500,,0.556016,,0.556016,0.511776,0.528406,360.1566,328.9095,342.524947,586.322345,606.511221,597.370586
18,37500,,0.558679,,0.558679,0.511776,0.531346,360.1566,332.902,344.279257,584.794543,605.819559,596.252987
19,37500,,0.562112,,0.562112,0.512997,0.535146,362.8861,333.0288,346.165026,581.790988,606.829737,594.551993
20,37500,,0.565122,,0.565122,0.515898,0.53919,365.4176,333.9864,348.349284,581.790988,602.423701,592.862091
21,37500,,0.570754,,0.570754,0.519371,0.543128,368.7544,333.9864,350.529772,581.790988,599.448075,591.250944
22,37500,,0.570754,,0.570754,0.522663,0.545273,368.7544,334.4303,351.731368,581.790988,598.969307,590.383457
23,37500,,0.578902,,0.578902,0.522663,0.549185,374.169,334.4303,353.943477,579.188267,598.528698,588.814406
24,37500,,0.580829,,0.580829,0.527099,0.553287,376.9941,335.6393,356.447498,579.188267,598.374606,587.292918
25,37500,,0.580829,,0.580829,0.528269,0.555957,376.9941,337.7253,358.276529,579.188267,598.374606,586.43573
26,37500,,0.580829,,0.580829,0.532103,0.559425,376.9941,343.4697,360.698972,579.188267,597.640587,585.354155
27,37500,,0.582771,,0.582771,0.535838,0.56284,376.9941,343.4697,362.90999,575.890258,594.717316,584.171564
28,37500,,0.582771,,0.582771,0.537956,0.566035,377.2351,345.6314,364.963143,575.890258,594.717316,583.055697
29,37500,,0.585147,,0.585147,0.546862,0.569032,378.793,349.2515,366.718962,575.890258,589.583585,581.894794
30,37500,,0.585278,,0.585278,0.547567,0.5713,378.793,350.1052,368.36535,573.909776,588.133702,581.228732
31,37500,,0.586637,,0.586637,0.55238,0.5742,379.5863,353.2715,370.076791,573.909776,586.968024,580.113584
32,37500,,0.588072,,0.588072,0.55238,0.57644,380.7264,354.9068,371.492628,572.4648,586.968024,579.315398
33,37500,,0.595715,,0.595715,0.553563,0.5793,382.8461,355.7509,373.201335,568.829791,586.610854,578.229179
34,37500,,0.595715,,0.595715,0.557981,0.581979,382.8461,357.5099,374.768352,568.829791,585.278413,577.189597
35,37500,,0.595715,,0.595715,0.562476,0.583799,382.8461,357.5099,375.538693,568.829791,581.858742,576.286631
36,37500,,0.598751,,0.598751,0.563567,0.585969,384.2542,360.3044,376.592502,568.829791,581.858742,575.299994
37,37500,,0.599094,,0.599094,0.572566,0.588495,384.2542,362.9679,378.229621,568.829791,578.815949,574.426865
38,37500,,0.599094,,0.599094,0.580901,0.589825,384.2542,371.4662,379.08663,568.829791,577.881661,573.963983
39,37500,,0.599094,,0.599094,0.583803,0.591214,385.9017,372.0442,379.781305,567.399761,577.881661,573.345329
40,37500,,0.599094,,0.599094,0.583803,0.592559,386.1026,374.5884,380.4999,567.144157,577.881661,572.777765
41,37500,,0.604113,,0.604113,0.583803,0.594061,386.1026,375.3862,381.311174,565.703717,577.881661,572.150291
42,37500,,0.60917,,0.60917,0.583803,0.595146,390.9844,376.6776,381.86074,565.703717,577.881661,571.67181
43,37500,,0.609626,,0.609626,0.58673,0.596524,390.9844,376.6776,382.502199,565.417079,576.592777,571.027081
44,37500,,0.609626,,0.609626,0.589911,0.597701,390.9844,376.6776,383.094021,565.1654,575.373228,570.505547
45,37500,,0.609626,,0.609626,0.591893,0.598942,390.9844,378.9537,383.875109,565.1654,576.380188,570.06083
46,37500,,0.609983,,0.609983,0.592173,0.600313,391.6351,378.9537,384.730975,565.1654,575.340117,569.564954
47,37500,,0.609983,,0.609983,0.594429,0.601573,391.6351,378.9537,385.284429,564.869964,573.99192,568.953543
48,37500,,0.611596,,0.611596,0.594429,0.603086,392.8609,378.9537,386.332784,563.736737,572.682006,568.475442
49,37500,,0.611596,,0.611596,0.594646,0.60456,392.8609,378.9537,387.255794,563.736737,572.331398,567.944838
50,37500,,0.613816,,0.613816,0.595576,0.606243,394.3786,378.9537,388.254005,563.736737,572.024587,567.300295
51,37500,,0.613935,,0.613935,0.60021,0.60754,394.3786,382.3048,389.244509,563.736737,570.229167,566.952941
52,37500,,0.617779,,0.617779,0.602013,0.609081,395.659,384.1355,390.184088,563.078604,569.981278,566.38017
53,37500,,0.617779,,0.617779,0.602422,0.610401,395.9004,385.0277,390.921066,563.078604,568.995408,565.844927
54,37500,,0.623147,,0.623147,0.603971,0.611748,397.5196,387.7379,391.627564,560.324085,568.904114,565.267328
55,37500,,0.623147,,0.623147,0.605678,0.612635,397.5196,387.7379,392.190522,560.324085,568.682682,564.953045
56,37500,,0.625052,,0.625052,0.605808,0.61408,397.5369,387.8981,392.962134,558.84998,567.925431,564.342792
57,37500,,0.625052,,0.625052,0.606382,0.615192,397.5369,388.0623,393.66175,558.84998,567.925431,563.944003
58,37500,,0.625052,,0.625052,0.606382,0.616282,397.5369,388.0623,394.155977,558.84998,567.925431,563.425025
59,37500,,0.629522,,0.629522,0.608319,0.617514,403.5687,390.1428,394.876593,558.812859,567.925431,562.947431
60,37500,,0.629522,,0.629522,0.608319,0.618471,403.5687,388.863,395.430798,558.812859,567.24429,562.572288
61,37500,,0.629522,,0.629522,0.61204,0.619399,403.5687,391.1468,395.973973,558.812859,566.689265,562.212468
62,37500,,0.629563,,0.629563,0.61204,0.62053,403.5687,391.1468,396.687627,558.812859,566.689265,561.80806
63,37500,,0.629563,,0.629563,0.614159,0.6217,403.5687,392.1113,397.291127,558.638774,565.077563,561.299914
64,37500,,0.631892,,0.631892,0.615096,0.622956,404.701,392.0625,398.121508,557.146971,563.835832,560.876879
65,37500,,0.631892,,0.631892,0.616462,0.624102,404.7068,392.1486,398.719588,557.146971,563.288698,560.383304
66,37500,,0.635309,,0.635309,0.616766,0.624965,406.6762,393.1162,399.265129,556.757841,563.288698,560.075897
67,37500,,0.635309,,0.635309,0.618697,0.626021,406.6762,394.9336,399.908059,554.973066,563.288698,559.682977
68,37500,,0.635309,,0.635309,0.618697,0.627257,406.6762,394.9336,400.67041,554.866623,562.439168,559.229757
69,37500,,0.637409,,0.637409,0.622585,0.62872,406.6762,396.0622,401.558883,554.866623,561.763927,558.684148
70,37500,,0.637409,,0.637409,0.623118,0.629988,406.6762,396.4963,402.315931,554.866623,561.763927,558.202292
71,37500,,0.639408,,0.639408,0.623118,0.630997,407.9007,397.5115,402.961725,554.059735,561.763927,557.847865
72,37500,,0.640717,,0.640717,0.624297,0.631995,407.9007,397.6043,403.515029,553.438301,561.241171,557.440877
73,37500,,0.640717,,0.640717,0.624297,0.632938,409.443,397.6043,404.000104,553.438301,561.241171,557.0299
74,37500,,0.642053,,0.642053,0.62548,0.633908,409.443,397.6043,404.630565,553.201545,560.520782,556.695882
75,37500,,0.642053,,0.642053,0.626831,0.634789,409.443,397.9949,405.114821,552.2932,560.019174,556.333374
76,37500,,0.642053,,0.642053,0.627256,0.635917,412.4625,397.9949,405.646922,552.2932,559.010006,555.809638
77,37500,,0.643486,,0.643486,0.627595,0.636745,412.4625,398.8606,406.100898,552.2932,558.633676,555.468719
78,37500,,0.643486,,0.643486,0.629747,0.637779,412.7069,401.2581,406.735635,552.2932,558.547615,555.086827
79,37500,,0.643777,,0.643777,0.631008,0.638568,412.7069,401.2581,407.22538,552.069659,557.519396,554.80031
80,37500,,0.643912,,0.643912,0.631008,0.639324,412.7069,401.2581,407.806827,552.069659,557.519396,554.599691
81,37500,,0.647562,,0.647562,0.632176,0.640205,412.9581,402.5226,408.485465,550.881484,558.516489,554.367169
82,37500,,0.647562,,0.647562,0.632176,0.641262,414.1923,402.5226,409.266661,550.881484,558.799793,554.066777
83,37500,,0.650372,,0.650372,0.632859,0.642192,414.9777,404.2718,409.920608,550.7873,558.799793,553.779394
84,37500,,0.650372,,0.650372,0.632859,0.643093,414.9777,404.2718,410.359889,550.316745,557.274097,553.370691
85,37500,,0.650372,,0.650372,0.638605,0.644134,414.9777,407.2576,410.945704,550.097027,556.84319,552.95145
86,37500,,0.650372,,0.650372,0.640819,0.645028,414.9777,408.6185,411.330592,549.385807,556.84319,552.512411
87,37500,,0.651881,,0.651881,0.640852,0.645758,416.6944,409.2144,411.671968,549.385807,556.84319,552.171438
88,37500,,0.651881,,0.651881,0.641314,0.646557,416.6944,409.0494,412.017583,549.385807,556.178833,551.779652
89,37500,,0.655879,,0.655879,0.643282,0.647844,418.0978,409.8161,412.510939,548.583297,555.677226,551.10624
90,37500,,0.655879,,0.655879,0.643282,0.648618,418.0978,409.8161,412.898054,548.222454,555.677226,550.762371
91,37500,,0.656791,,0.656791,0.644058,0.649438,418.0978,410.3805,413.261232,546.525749,555.46526,550.366045
92,37500,,0.658196,,0.658196,0.644674,0.650321,419.6022,410.3805,413.732681,546.525749,552.930719,549.992888
93,37500,,0.658741,,0.658741,0.647335,0.651336,419.8176,411.2194,414.32936,546.205916,552.041563,549.601195
94,37500,,0.660554,,0.660554,0.649219,0.652278,419.8466,412.1035,414.833112,545.679043,551.968381,549.204296
95,37500,,0.660554,,0.660554,0.649463,0.653236,419.8466,412.1035,415.332743,545.679043,551.226626,548.791907
96,37500,,0.660554,,0.660554,0.650131,0.654191,419.8466,412.5438,415.763976,545.679043,551.226626,548.336069
97,37500,,0.660554,,0.660554,0.650131,0.654787,420.023,412.5438,415.987099,545.52626,551.226626,548.020694
98,37500,,0.660554,,0.660554,0.650211,0.655572,420.023,412.5438,416.339576,545.345679,550.547181,547.644034
99,37500,,0.660554,,0.660554,0.650211,0.65622,420.023,412.5438,416.710104,545.345679,550.547181,547.386789
100,37500,,0.661489,,0.661489,0.650211,0.65668,420.023,412.5438,416.928054,545.232041,550.547181,547.174484
101,37500,,0.661489,,0.661489,0.650211,0.657392,419.9858,412.5438,417.289302,545.134276,550.235804,546.860872
102,37500,,0.664553,,0.664553,0.654265,0.658332,422.2014,414.3288,417.679447,543.432767,550.045574,546.389265
103,37500,,0.664553,,0.664553,0.654638,0.658994,422.2014,414.3288,418.032447,543.432767,549.967867,546.109511
104,37500,,0.664553,,0.664553,0.65504,0.659711,422.2014,414.5725,418.382438,543.432767,549.967867,545.784552
105,37500,,0.664553,,0.664553,0.655772,0.660371,422.2014,415.2574,418.714058,543.432767,547.706911,545.49197
106,37500,,0.664553,,0.664553,0.655772,0.660904,422.2014,415.2574,418.846741,543.432767,547.40316,545.165144
107,37500,,0.667996,,0.667996,0.657695,0.6616,422.9366,415.8164,419.201161,542.374516,547.757665,544.859758
108,37500,,0.667996,,0.667996,0.658702,0.662148,422.9366,416.4479,419.370328,542.374516,547.757665,544.546187
109,37500,,0.667996,,0.667996,0.659135,0.662654,422.9366,416.4479,419.710017,542.374516,547.757665,544.378562
110,37500,,0.667996,,0.667996,0.659287,0.663126,422.9366,415.5601,419.912576,542.037983,547.757665,544.146374
111,37500,,0.667996,,0.667996,0.659692,0.66353,422.9366,416.4479,420.03841,542.037983,546.723757,543.915512
112,37500,,0.6694,,0.6694,0.659692,0.664016,424.1648,416.4479,420.213394,542.037983,546.022736,543.654185
113,37500,,0.6694,,0.6694,0.659692,0.664469,424.1648,416.4479,420.459537,542.037983,544.804047,543.465058
114,37500,,0.6694,,0.6694,0.660613,0.664901,424.1648,416.4479,420.832828,542.037983,544.736008,543.378966
115,37500,,0.6694,,0.6694,0.660613,0.665297,424.1648,416.4479,421.132603,541.20471,544.736008,543.270785
116,37500,,0.6694,,0.6694,0.661255,0.66572,424.1705,417.8517,421.459112,541.20471,544.736008,543.159407
117,37500,,0.669637,,0.669637,0.66142,0.666239,424.1705,417.8517,421.815561,540.913989,544.63572,542.99317
118,37500,,0.671463,,0.671463,0.662123,0.666735,425.0558,417.8304,422.130636,540.68248,545.309967,542.817953
119,37500,,0.67169,,0.67169,0.662123,0.667254,425.0558,417.8304,422.348129,539.968663,545.309967,542.55836
120,37500,,0.67302,,0.67302,0.662684,0.66779,425.0558,419.149,422.596696,539.149461,544.247701,542.306798
121,37500,,0.67302,,0.67302,0.663794,0.668503,425.0558,419.8772,422.933001,539.149461,544.173322,541.976407
122,37500,,0.673678,,0.673678,0.664089,0.669124,426.2722,419.1816,423.221739,538.490701,543.939269,541.685509
123,37500,,0.673678,,0.673678,0.664655,0.669489,426.2722,419.8772,423.417099,538.490701,543.939269,541.531395
124,37500,,0.673678,,0.673678,0.66498,0.66989,426.2722,420.4056,423.65781,538.490701,544.736315,541.38027
125,37500,,0.673678,,0.673678,0.666341,0.670258,427.2595,422.0186,423.990861,538.490701,544.299545,541.3162
126,37500,,0.676327,,0.676327,0.667205,0.670752,427.2595,422.0186,424.299221,538.202214,544.299545,541.13758
127,37500,,0.676327,,0.676327,0.667205,0.671099,427.2595,422.0186,424.396381,538.202214,544.299545,540.932007
128,37500,,0.676327,,0.676327,0.667642,0.67166,427.7478,422.0186,424.763635,538.202214,543.467194,540.740912
129,37500,,0.677802,,0.677802,0.667642,0.672031,429.3947,422.4385,424.976056,537.543454,543.253569,540.593622
130,37500,,0.677802,,0.677802,0.668705,0.672395,429.3947,422.4385,425.114371,537.543454,543.110047,540.402418
131,37500,,0.677802,,0.677802,0.669601,0.672843,429.5883,422.4385,425.29935,537.543454,543.110047,540.176801
132,37500,,0.677802,,0.677802,0.669787,0.6734,429.5883,422.4385,425.404804,537.543454,542.388688,539.812877
133,37500,,0.679272,,0.679272,0.669787,0.673781,429.5883,422.4385,425.59764,537.32983,542.204019,539.644875
134,37500,,0.679272,,0.679272,0.671118,0.674131,429.5883,423.7325,425.819699,537.32983,542.050966,539.521115
