gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,37500,8,0.495863,,0.495863,0.360774,0.423556,320.4837,240.8586,279.506682,605.097312,661.781093,636.924433
1,37500,8,0.495863,,0.495863,0.36486,0.435588,327.9057,248.2776,286.366251,605.097312,661.781093,632.136333
2,37500,8,0.50208,,0.50208,0.386255,0.448102,331.2275,254.4047,293.636691,605.097312,656.314327,627.247206
3,37500,8,0.516147,,0.516147,0.412852,0.459828,336.7307,270.4076,300.50697,603.049842,639.538168,622.704885
4,37500,8,0.516147,,0.516147,0.423991,0.470529,336.7307,274.1353,306.738263,601.627984,639.538168,618.533576
5,37500,8,0.516147,,0.516147,0.443817,0.478394,336.7307,293.1639,311.603323,601.627984,632.226919,615.659271
6,37500,8,0.516147,,0.516147,0.459153,0.483089,336.7307,298.0996,314.611549,601.627984,625.409277,614.012681
7,37500,8,0.523539,,0.523539,0.46041,0.488464,340.8752,301.6415,318.067975,600.050995,625.409277,612.136241
8,37500,8,0.523539,,0.523539,0.462058,0.493522,340.8752,302.2247,321.042546,600.050995,624.153088,610.184096
9,37500,8,0.523882,,0.523882,0.462554,0.497316,341.167,304.7065,323.294531,598.695368,624.059108,608.734425
10,37500,8,0.52687,,0.52687,0.462554,0.501174,341.167,304.7065,325.824784,597.209304,624.059108,607.42061
11,37500,8,0.536824,,0.536824,0.46592,0.504675,347.5811,304.7993,328.04039,594.192227,620.919113,606.174651
12,37500,8,0.536824,,0.536824,0.474154,0.508419,348.3325,308.2684,329.924548,594.192227,617.395995,604.516905
13,37500,8,0.540716,,0.540716,0.474154,0.511961,350.9139,308.2684,332.083257,592.77147,616.731643,603.200161
14,37500,8,0.545021,,0.545021,0.479572,0.515638,354.206,311.3602,334.474331,592.238325,614.658106,601.934954
15,37500,8,0.545021,,0.545021,0.479572,0.520035,354.206,311.3602,337.252795,590.952378,614.577071,600.366549
16,37500,8,0.550941,,0.550941,0.491026,0.52491,356.0489,320.6712,340.433661,588.855147,611.88238,598.695507
17,37500,8,0.550941,,0.550941,0.491026,0.528683,356.4436,320.6712,342.980004,588.855147,611.88238,597.459505
18,37500,8,0.550941,,0.550941,0.502887,0.531694,356.0489,329.3784,345.011913,588.855147,608.465497,596.472044
19,37500,8,0.550941,,0.550941,0.509701,0.535042,356.0489,330.7215,346.586675,587.157901,605.999894,594.91589
20,37500,8,0.551369,,0.551369,0.512633,0.537831,358.9843,330.7215,348.036803,586.980688,605.373832,593.712164
21,37500,8,0.554791,,0.554791,0.515354,0.540089,358.9843,330.7215,349.114591,582.159041,599.641306,592.673013
22,37500,8,0.558537,,0.558537,0.521059,0.542623,362.5432,335.2934,350.37475,581.4793,598.630312,591.541355
23,37500,8,0.563169,,0.563169,0.525275,0.54604,366.5031,338.8009,352.445187,581.4793,598.630312,590.26346
24,37500,8,0.567734,,0.567734,0.534116,0.549634,369.364,342.4796,354.263799,579.331547,596.931558,588.678667
25,37500,8,0.567734,,0.567734,0.527859,0.552307,369.364,336.3035,355.785624,579.331547,595.67375,587.61379
26,37500,8,0.572549,,0.572549,0.538144,0.554546,372.9114,346.3671,357.073892,579.331547,595.283208,586.730083
27,37500,8,0.573458,,0.573458,0.541944,0.557932,372.9114,348.1687,359.240143,578.40274,594.749419,585.540849
28,37500,8,0.579076,,0.579076,0.543125,0.560342,375.5722,348.5774,360.715534,578.40274,591.555884,584.650107
29,37500,8,0.579076,,0.579076,0.54746,0.562893,375.5722,351.3753,362.324278,576.167947,591.485569,583.737697
30,37500,8,0.582884,,0.582884,0.54746,0.564763,377.7316,350.197,363.577439,573.58141,591.485569,583.119355
31,37500,8,0.582884,,0.582884,0.551207,0.567385,377.7316,354.9427,365.229754,573.58141,591.485569,582.181337
32,37500,8,0.582884,,0.582884,0.554943,0.569293,377.7316,356.0414,366.233011,573.58141,588.105325,581.36521
33,37500,8,0.588249,,0.588249,0.555782,0.571147,377.7316,355.8591,367.554337,572.404352,586.950424,580.804295
34,37500,8,0.590434,,0.590434,0.558338,0.573767,377.7316,355.8591,369.082868,572.404352,586.950424,579.785415
35,37500,8,0.599049,,0.599049,0.56387,0.575877,381.9006,360.9273,370.396097,568.654541,586.026434,579.019527
36,37500,8,0.599049,,0.599049,0.565201,0.577944,381.9006,360.9273,371.563392,568.654541,584.382318,578.189602
37,37500,8,0.603853,,0.603853,0.56708,0.580579,386.9564,363.2941,373.116779,568.295417,584.382318,577.174882
38,37500,8,0.612671,,0.612671,0.569416,0.583506,389.385,365.0122,374.88173,563.044959,583.585988,576.074783
39,37500,8,0.612671,,0.612671,0.570941,0.587312,389.385,365.5718,377.06091,563.044959,583.301106,574.566647
40,37500,8,0.612671,,0.612671,0.572549,0.589936,389.385,366.6339,378.525475,563.044959,583.301106,573.500643
41,37500,8,0.612671,,0.612671,0.575648,0.592482,389.385,371.645,379.963386,563.044959,581.100824,572.478358
42,37500,8,0.612671,,0.612671,0.575648,0.595563,389.385,372.7493,381.711932,563.044959,581.100824,571.247375
43,37500,8,0.612671,,0.612671,0.580955,0.597953,389.385,374.1417,383.053353,563.044959,578.931967,570.281682
44,37500,8,0.613177,,0.613177,0.58735,0.600292,390.1498,376.1198,384.357117,563.044959,575.65431,569.331059
45,37500,8,0.613177,,0.613177,0.587483,0.60242,390.6265,378.8118,385.545635,563.044959,575.65431,568.46776
46,37500,8,0.616268,,0.616268,0.588903,0.604564,395.9268,377.0158,386.931511,562.305952,574.428587,567.723981
47,37500,8,0.616268,,0.616268,0.59137,0.605999,395.9268,378.8118,387.885819,562.305952,573.622881,567.244652
48,37500,8,0.624223,,0.624223,0.591917,0.60783,400.2092,379.5319,389.13819,558.806685,573.622881,566.65537
49,37500,8,0.624223,,0.624223,0.592843,0.609556,400.2092,380.8759,390.115542,558.806685,573.622881,565.96359
50,37500,8,0.629993,,0.629993,0.595092,0.611636,401.2738,383.4971,391.111105,555.484148,573.275869,565.008611
51,37500,8,0.629993,,0.629993,0.595092,0.612959,401.2738,383.4971,391.803404,555.484148,573.275869,564.440294
52,37500,8,0.633165,,0.633165,0.595092,0.614659,401.685,384.1906,392.801686,553.751041,573.275869,563.783304
53,37500,8,0.633165,,0.633165,0.595092,0.616321,401.685,384.1906,393.750278,553.751041,573.275869,563.122742
54,37500,8,0.634627,,0.634627,0.599813,0.618139,401.685,384.5954,395.010091,553.121896,571.452832,562.548732
55,37500,8,0.634627,,0.634627,0.603378,0.620148,401.685,386.829,396.305786,553.121896,568.580741,561.850621
56,37500,8,0.634627,,0.634627,0.610519,0.62179,402.2023,388.3541,397.227903,553.121896,567.77953,561.187236
57,37500,8,0.634627,,0.634627,0.610519,0.623,402.2023,391.3523,397.747896,553.121896,567.573769,560.592171
