gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,20000,8,0.501261,,0.501261,0.373903,0.427724,326.5908,250.286,282.15409,607.812746,657.31979,635.447259
1,20000,8,0.501261,,0.501261,0.386709,0.440801,326.5908,259.6288,289.826928,607.812746,652.344968,630.389154
2,20000,8,0.501261,,0.501261,0.394172,0.449092,326.5908,262.5856,294.606457,607.812746,648.505651,627.124719
3,20000,8,0.501261,,0.501261,0.394172,0.456076,326.5908,262.5856,298.346758,605.55988,648.505651,624.183678
4,20000,8,0.501261,,0.501261,0.418134,0.464492,328.3342,275.7193,303.186832,605.55988,639.054647,620.862401
5,20000,8,0.505044,,0.505044,0.420224,0.473584,328.3342,279.3982,309.240878,605.25296,639.451092,617.82759
6,20000,8,0.513769,,0.513769,0.434004,0.480464,333.6444,283.1609,313.681461,602.836436,634.747182,615.436967
7,20000,8,0.521023,,0.521023,0.44667,0.484675,337.4254,290.6126,316.462471,599.711797,626.558803,614.016058
8,20000,8,0.521023,,0.521023,0.447792,0.488675,337.8531,294.3086,318.757104,599.711797,627.939728,612.433888
9,20000,8,0.527835,,0.527835,0.466534,0.494911,341.7656,306.0199,322.594167,597.30664,622.608287,610.140929
10,20000,8,0.539735,,0.539735,0.473497,0.499065,347.6635,306.8309,325.418782,591.977335,620.647237,608.793752
11,20000,8,0.539735,,0.539735,0.476525,0.502938,347.6635,306.8309,327.856803,591.977335,620.559919,607.406342
12,20000,8,0.543356,,0.543356,0.477241,0.507416,350.084,307.7828,330.669018,590.70231,620.559919,605.797932
13,20000,8,0.543356,,0.543356,0.479404,0.512337,350.084,307.7828,333.745101,590.70231,618.086006,604.020545
14,20000,8,0.554413,,0.554413,0.484181,0.516354,357.5383,317.0204,336.422354,587.145429,617.685312,602.681799
15,20000,8,0.554413,,0.554413,0.489858,0.52062,357.5383,319.1852,338.844887,587.145429,617.306556,600.977421
16,20000,8,0.554698,,0.554698,0.489858,0.523295,357.5383,320.1208,340.198736,586.638643,617.306556,599.798212
