gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,65000,,0.544345,6,0.544345,0.326474,0.427692,352.9172,219.976,281.533199,591.901538,672.756931,635.056534
1,65000,,0.544345,0,0.544345,0.357587,0.446091,352.9172,236.2289,291.746322,591.901538,659.660558,627.549351
2,65000,,0.544345,0,0.544345,0.404586,0.464479,352.9172,261.7759,302.331913,591.901538,658.145925,620.300189
3,65000,,0.544345,0,0.544345,0.410136,0.475582,352.9172,268.8009,309.001667,591.901538,640.218225,616.108865
4,65000,,0.546615,0,0.546615,0.427906,0.484369,352.9172,275.4055,314.223948,589.63529,634.02309,612.754389
5,65000,,0.55375,0,0.55375,0.431257,0.494329,356.8617,280.4307,320.671641,587.209166,636.479024,609.306451
6,65000,,0.55375,0,0.55375,0.446278,0.50259,356.8617,292.5989,325.522339,587.209166,628.267687,606.113225
7,65000,,0.55375,0,0.55375,0.455736,0.509317,356.8617,292.2581,329.499403,587.152895,626.842795,603.530941
8,65000,,0.55375,0,0.55375,0.468946,0.518437,356.8617,300.2927,335.530195,587.152895,621.408278,600.459334
9,65000,,0.559952,0,0.559952,0.47753,0.523946,359.4667,307.653,339.210395,584.116933,618.350658,598.627923
10,65000,,0.559952,0,0.559952,0.483855,0.529247,359.4667,315.3512,342.561897,584.116933,613.910738,596.739439
11,65000,,0.559952,0,0.559952,0.487036,0.534592,359.4667,316.0203,345.648517,584.116933,611.877812,594.638225
12,65000,,0.562222,0,0.562222,0.509935,0.539209,359.4667,327.0876,348.332033,581.850684,602.950831,592.835526
13,65000,,0.568588,0,0.568588,0.52115,0.54361,366.9857,337.6372,350.598192,581.441958,602.950831,590.921502
14,65000,,0.568588,0,0.568588,0.524842,0.547074,366.9857,338.2045,352.145863,581.441958,600.507415,589.256286
15,65000,,0.568588,0,0.568588,0.526053,0.550177,366.9857,339.892,353.914641,581.441958,600.507415,588.020881
16,65000,,0.568588,0,0.568588,0.526053,0.553223,366.9857,343.6406,355.633725,581.441958,600.507415,586.797036
17,65000,,0.584713,0,0.584713,0.538167,0.556289,377.7902,346.2158,357.362489,577.082257,592.341317,585.564171
18,65000,,0.584713,0,0.584713,0.540152,0.559133,377.7902,347.1972,359.027636,577.082257,591.736697,584.461862
19,65000,,0.586097,0,0.586097,0.540152,0.562213,380.38,347.7896,361.033933,577.082257,591.736697,583.403691
20,65000,,0.588166,0,0.588166,0.540152,0.566323,380.38,347.7896,363.593491,571.700955,591.736697,581.913404
21,65000,,0.588274,0,0.588274,0.540152,0.569102,380.6088,347.7896,365.1249,571.700955,591.736697,580.771855
22,65000,,0.589582,0,0.589582,0.55696,0.572727,380.6088,354.3865,367.361342,571.700955,586.52815,579.44275
23,65000,,0.593921,0,0.593921,0.561937,0.575078,381.1811,354.7572,368.837389,568.839978,585.881814,578.598431
24,65000,,0.596985,0,0.596985,0.562078,0.577115,383.0317,359.0091,370.255258,568.839978,584.689713,577.959321
25,65000,,0.597197,0,0.597197,0.562078,0.579392,383.0317,360.172,371.489039,568.428105,583.630911,577.00997
26,65000,,0.602741,0,0.602741,0.565946,0.581802,385.4616,360.172,373.172087,568.161175,581.855657,576.258288
27,65000,,0.610655,0,0.610655,0.568269,0.583603,389.4064,360.5073,374.246334,564.631871,582.081567,575.572934
28,65000,,0.610655,0,0.610655,0.569668,0.585407,389.4064,361.166,375.523283,564.631871,581.855657,575.022053
29,65000,,0.610655,0,0.610655,0.570289,0.587944,389.4064,361.166,377.140051,564.631871,579.752056,574.126039
30,65000,,0.611084,0,0.611084,0.570289,0.59071,389.7857,361.166,378.584182,564.551305,579.474744,572.936559
31,65000,,0.611084,0,0.611084,0.576487,0.593212,389.859,367.5613,380.509625,564.551305,579.747555,572.275201
32,65000,,0.611084,0,0.611084,0.576487,0.594656,389.859,367.5613,381.280258,564.551305,579.747555,571.665446
33,65000,,0.611415,0,0.611415,0.576487,0.596591,389.859,367.5613,382.448841,564.29294,579.729257,570.9393
34,65000,,0.611415,0,0.611415,0.576487,0.598132,389.859,367.5613,383.503583,564.29294,579.474744,570.44372
35,65000,,0.611415,0,0.611415,0.577594,0.599729,393.9044,369.5877,384.684724,564.29294,579.15917,569.989881
36,65000,,0.614196,0,0.614196,0.577594,0.601066,393.9044,369.5877,385.476602,562.551467,577.13847,569.477934
37,65000,,0.6186,0,0.6186,0.589999,0.603117,393.2333,375.3731,386.637171,560.923326,575.36979,568.655231
38,65000,,0.6186,0,0.6186,0.589999,0.604708,396.616,375.3731,387.23991,560.615594,575.36979,567.818373
39,65000,,0.6186,0,0.6186,0.591452,0.607115,396.616,381.062,388.722371,560.615594,575.36979,566.934428
40,65000,,0.6186,0,0.6186,0.591452,0.609003,397.1653,381.062,389.671909,560.615594,575.36979,566.09807
41,65000,,0.6186,0,0.6186,0.593222,0.610564,397.7675,381.9226,390.410299,560.615594,573.214543,565.375366
42,65000,,0.625329,0,0.625329,0.593222,0.612143,400.7641,381.9226,391.319664,560.615594,573.214543,564.753356
43,65000,,0.628805,0,0.628805,0.593222,0.613944,401.8814,381.9226,392.279313,558.834224,573.214543,563.991176
44,65000,,0.628805,0,0.628805,0.605123,0.615634,401.8814,385.31,393.25362,558.834224,570.419542,563.32563
45,65000,,0.629384,0,0.629384,0.606715,0.617298,402.2091,385.31,394.315234,558.602297,567.550419,562.739392
46,65000,,0.629384,0,0.629384,0.606715,0.618623,402.2091,385.31,395.131935,558.602297,566.599658,562.253083
47,65000,,0.630272,0,0.630272,0.611427,0.619995,404.9434,389.4064,396.033138,557.37451,566.599658,561.786579
48,65000,,0.634179,0,0.634179,0.612191,0.621305,405.1806,389.7922,396.815727,556.853265,565.88739,561.289659
49,65000,,0.637943,0,0.637943,0.614276,0.622283,407.0772,391.2307,397.408727,555.187869,565.179478,560.924354
50,65000,,0.637943,0,0.637943,0.614276,0.623704,407.0772,391.2307,398.22589,555.187869,565.179478,560.363553
51,65000,,0.637993,0,0.637993,0.614276,0.624995,407.0772,391.8688,398.921276,555.148822,565.010294,559.822466
52,65000,,0.637993,0,0.637993,0.617524,0.626183,407.0772,391.8688,399.72816,555.148822,564.65495,559.436527
53,65000,,0.640099,0,0.640099,0.6186,0.627799,410.1475,392.1651,400.721578,555.187869,562.994758,558.841383
54,65000,,0.640099,0,0.640099,0.61861,0.629158,410.1475,393.1204,401.54824,554.973276,562.994758,558.335106
55,65000,,0.646111,0,0.646111,0.619939,0.630841,412.6804,394.1378,402.731932,552.571701,562.994758,557.816151
56,65000,,0.646111,0,0.646111,0.621216,0.632366,412.6837,394.1378,403.735042,550.95711,562.994758,557.298513
57,65000,,0.646111,0,0.646111,0.62181,0.633923,412.6837,394.1378,404.745106,550.95711,560.572895,556.760886
58,65000,,0.651299,0,0.651299,0.62181,0.635294,416.7252,394.1378,405.938208,551.23572,560.572895,556.491045
59,65000,,0.651299,0,0.651299,0.626221,0.636618,416.7252,396.5777,406.920621,551.23572,560.572895,556.116824
60,65000,,0.651299,0,0.651299,0.628061,0.63781,416.7252,396.5777,407.773949,551.23572,558.036608,555.759145
61,65000,,0.651299,0,0.651299,0.631636,0.639106,416.7252,402.0887,408.563622,551.23572,558.036608,555.277041
62,65000,,0.652203,0,0.652203,0.634179,0.64055,417.4277,403.984,409.404065,550.767225,557.289956,554.713731
63,65000,,0.652203,0,0.652203,0.634179,0.642073,417.4277,403.984,410.242147,550.767225,557.289956,554.087519
64,65000,,0.652203,0,0.652203,0.634179,0.643489,417.4277,403.984,411.102146,550.767225,557.189876,553.5596
65,65000,,0.652203,0,0.652203,0.636475,0.644688,417.4277,403.984,411.836289,550.020573,556.547477,553.115884
66,65000,,0.654041,0,0.654041,0.637943,0.645778,417.4277,406.6922,412.529298,548.22903,556.547477,552.730228
67,65000,,0.655369,0,0.655369,0.639362,0.647058,419.185,407.0759,413.4221,548.22903,556.547477,552.330496
68,65000,,0.655595,0,0.655595,0.639362,0.647923,419.2978,407.0759,413.921145,548.22903,556.750673,551.990059
69,65000,,0.657856,0,0.657856,0.640055,0.649436,420.2567,407.1229,414.776077,548.22903,554.227606,551.382995
70,65000,,0.657856,0,0.657856,0.642623,0.650207,420.2567,408.9725,415.294448,548.22903,554.227606,551.128328
71,65000,,0.657856,0,0.657856,0.645973,0.651123,420.6107,410.0801,415.787129,548.22903,553.258516,550.74451
72,65000,,0.659636,0,0.659636,0.645973,0.651872,420.9116,410.0801,416.250816,547.537764,553.651461,550.47066
73,65000,,0.659831,0,0.659831,0.645973,0.652752,421.4409,410.9637,416.751769,547.537764,552.701614,550.120349
74,65000,,0.659831,0,0.659831,0.646199,0.653446,421.8574,410.9637,417.221323,547.537764,552.455012,549.893258
75,65000,,0.659831,0,0.659831,0.646199,0.654163,421.8574,410.9637,417.697145,547.537764,551.918412,549.653029
76,65000,,0.660735,0,0.660735,0.646422,0.654977,422.1434,411.6205,418.338996,547.506233,551.618628,549.447983
77,65000,,0.660945,0,0.660945,0.649683,0.655557,422.2115,413.788,418.685614,546.731246,550.760521,549.22815
78,65000,,0.660945,0,0.660945,0.649683,0.656213,422.2115,413.788,419.150077,546.731246,550.760521,549.027566
79,65000,,0.661599,0,0.661599,0.652066,0.656939,422.904,414.2459,419.637473,546.626304,550.760521,548.787837
80,65000,,0.661599,0,0.661599,0.653009,0.657721,422.904,415.1341,420.111996,546.626304,550.760521,548.495962
81,65000,,0.661761,0,0.661761,0.653009,0.658059,422.904,415.1341,420.369356,546.626304,550.760521,548.404453
82,65000,,0.661761,0,0.661761,0.653009,0.658524,422.904,415.1341,420.646469,546.626304,550.760521,548.227469
83,65000,,0.661761,0,0.661761,0.654041,0.658879,422.904,415.1341,420.773524,546.289197,549.935084,548.036011
84,65000,,0.662774,0,0.662774,0.655134,0.659231,423.691,416.3183,421.033064,546.289197,549.935084,547.935292
85,65000,,0.662774,0,0.662774,0.656234,0.659551,423.691,416.3183,421.304875,546.289197,549.566931,547.867831
86,65000,,0.662774,0,0.662774,0.656564,0.659972,423.691,416.3183,421.684953,546.289197,549.566931,547.793984
87,65000,,0.662774,0,0.662774,0.657108,0.660519,423.691,420.1501,422.135912,546.775738,549.275136,547.670013
88,65000,,0.6638,0,0.6638,0.657108,0.66089,424.1328,420.2383,422.354199,546.448674,549.188433,547.526333
89,65000,,0.6638,0,0.6638,0.657278,0.661245,424.1328,420.2383,422.565347,546.448674,548.926526,547.391137
90,65000,,0.664543,0,0.664543,0.658147,0.661573,425.1541,421.0525,422.786251,546.448674,548.793565,547.283493
91,65000,,0.664543,0,0.664543,0.658147,0.661935,425.1541,421.0525,423.038228,546.448674,548.93625,547.169717
92,65000,,0.664543,0,0.664543,0.658685,0.66233,425.1541,421.6467,423.305322,546.199889,548.93625,547.041156
93,65000,,0.664543,0,0.664543,0.658685,0.662661,425.1541,421.6467,423.521275,546.199889,548.93625,546.927184
94,65000,,0.664543,0,0.664543,0.658693,0.66289,425.1541,421.9004,423.661379,546.199889,548.93625,546.842367
95,65000,,0.666116,0,0.666116,0.661187,0.66319,425.7695,422.456,423.861924,545.082721,547.363155,546.742831
96,65000,,0.666116,0,0.666116,0.661187,0.663406,425.7695,422.456,423.972001,545.082721,547.363155,546.648474
97,65000,,0.666116,0,0.666116,0.661187,0.66359,425.8254,422.456,424.075421,544.417717,547.363155,546.573674
98,65000,,0.666116,0,0.666116,0.662404,0.663771,425.8254,422.4815,424.212954,544.417717,547.014902,546.524906
99,65000,,0.666116,0,0.666116,0.662577,0.664094,425.8254,422.8426,424.391211,544.417717,546.969537,546.392922
100,65000,,0.667768,0,0.667768,0.662577,0.664353,426.4408,422.8426,424.526235,543.955261,546.952619,546.280767
101,65000,,0.667768,0,0.667768,0.662577,0.664653,426.4408,422.8426,424.644364,543.955261,546.808569,546.126321
102,65000,,0.667768,0,0.667768,0.663709,0.664944,426.5007,423.0969,424.850701,543.955261,546.651901,546.037675
103,65000,,0.667768,0,0.667768,0.663709,0.665277,426.5007,423.1039,424.986217,543.955261,546.651901,545.868426
104,65000,,0.667768,0,0.667768,0.663709,0.665506,426.5007,423.1039,425.134777,543.955261,546.651901,545.789573
105,65000,,0.667768,0,0.667768,0.6638,0.665894,426.5007,423.458,425.263009,543.955261,546.579492,545.572369
106,65000,,0.668901,0,0.668901,0.6638,0.666217,426.5768,424.1328,425.393986,543.955261,546.579492,545.408864
107,65000,,0.668901,0,0.668901,0.6638,0.666426,426.5768,424.1328,425.464675,543.955261,546.579492,545.292835
108,65000,,0.668901,0,0.668901,0.664543,0.66669,426.5768,424.408,425.566587,543.955261,546.579492,545.155629
109,65000,,0.668901,0,0.668901,0.664543,0.666937,427.3788,424.408,425.704937,543.755484,546.604279,545.055449
110,65000,,0.669071,0,0.669071,0.665477,0.667097,426.5838,424.408,425.784941,543.755484,546.424367,544.983866
111,65000,,0.669071,0,0.669071,0.665477,0.667264,426.5838,424.9305,425.81099,543.955261,546.424367,544.871324
112,65000,,0.669071,0,0.669071,0.665477,0.667384,427.172,424.8498,425.763481,543.888868,546.449944,544.746113
113,65000,,0.669071,0,0.669071,0.665568,0.667568,427.172,424.8498,425.824316,543.888868,546.449944,544.643309
114,65000,,0.669071,0,0.669071,0.665636,0.667734,427.172,424.8498,425.927295,543.888868,546.449944,544.582806
115,65000,,0.669435,0,0.669435,0.665636,0.667875,426.9764,424.8498,425.968169,543.88829,546.424367,544.500306
