gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,32500,8,0.523599,,0.523599,0.363919,0.43992,338.8834,245.8913,288.705298,598.679442,663.285772,630.324713
1,32500,8,0.523599,,0.523599,0.37615,0.454949,338.8834,246.9562,297.348963,598.679442,655.201034,624.394574
2,32500,8,0.523599,,0.523599,0.38064,0.468572,338.8834,256.8261,305.643649,597.110331,655.201034,619.326754
3,32500,8,0.53045,,0.53045,0.412415,0.479489,349.112,278.5763,311.917226,597.110331,644.991339,615.015138
4,32500,8,0.53045,,0.53045,0.447316,0.490517,349.112,292.6225,317.481126,595.698858,627.180828,610.141945
5,32500,8,0.535046,,0.535046,0.461198,0.497423,350.2947,300.5509,321.002567,595.312625,622.716208,607.11459
6,32500,8,0.535046,,0.535046,0.469339,0.501901,350.2947,303.4133,323.537349,592.943918,620.689732,605.320734
7,32500,8,0.553109,,0.553109,0.469339,0.507256,355.1137,303.4133,326.868495,586.537707,620.689732,603.375616
8,32500,8,0.553109,,0.553109,0.469339,0.5131,355.1137,303.4133,330.662659,586.537707,617.234114,601.360239
9,32500,8,0.553109,,0.553109,0.480773,0.518483,355.168,304.5922,333.863984,586.537707,613.509784,599.306847
10,32500,8,0.554061,,0.554061,0.48542,0.52387,355.168,309.4419,337.461799,584.139558,610.09386,597.515632
11,32500,8,0.554147,,0.554147,0.488947,0.528425,355.6257,309.4419,340.45405,584.139558,608.321135,595.967556
12,32500,8,0.556676,,0.556676,0.488947,0.532718,358.1,309.4419,343.302457,584.139558,605.978997,594.5281
13,32500,8,0.564725,,0.564725,0.510981,0.537276,364.712,329.2255,346.461971,582.850302,604.5183,593.089835
14,32500,8,0.567421,,0.567421,0.510981,0.541129,364.712,329.2255,348.713363,581.501339,602.049962,591.593375
15,32500,8,0.572052,,0.572052,0.524621,0.544602,368.2856,337.1373,350.906285,579.760985,598.082145,590.353706
16,32500,8,0.57561,,0.57561,0.524621,0.548859,368.2856,339.1813,353.282142,577.639359,598.082145,588.625078
17,32500,8,0.577788,,0.577788,0.532402,0.551391,370.5258,343.4107,354.81655,577.615964,596.813121,587.678731
18,32500,8,0.579539,,0.579539,0.535564,0.554538,371.4354,344.715,356.826387,576.843436,596.813121,586.570604
19,32500,8,0.579539,,0.579539,0.539449,0.558591,372.806,347.2896,358.991778,576.843436,593.622469,584.860587
20,32500,8,0.584627,,0.584627,0.540066,0.562265,377.6127,350.1555,361.011757,576.843436,593.427736,583.34841
21,32500,8,0.584627,,0.584627,0.540872,0.56506,377.6127,350.1555,362.988689,575.372427,593.29708,582.493199
22,32500,8,0.591427,,0.591427,0.549029,0.568132,379.2313,350.1555,365.040001,570.965453,589.334637,581.471259
23,32500,8,0.591427,,0.591427,0.549029,0.571222,379.2313,352.3489,366.819302,570.965453,588.61508,580.253636
24,32500,8,0.591427,,0.591427,0.552433,0.574426,379.2313,352.3489,368.860074,570.965453,587.522883,579.121629
25,32500,8,0.596516,,0.596516,0.552433,0.577984,384.2176,352.3489,370.916064,571.152305,586.285078,577.724623
26,32500,8,0.596516,,0.596516,0.552433,0.580769,388.0603,352.3489,372.506292,568.968322,585.211968,576.618115
27,32500,8,0.596997,,0.596997,0.559956,0.58422,388.0603,358.0285,374.795419,568.968322,584.744218,575.460303
28,32500,8,0.603689,,0.603689,0.559956,0.588255,388.0603,358.0285,377.274664,568.143537,583.925529,573.973684
29,32500,8,0.603689,,0.603689,0.561309,0.59085,387.3755,359.9048,378.686184,567.733415,583.925529,572.896158
30,32500,8,0.603689,,0.603689,0.561309,0.593167,387.3239,360.7603,380.060077,566.586077,583.925529,572.009172
31,32500,8,0.605068,,0.605068,0.575726,0.595216,389.2208,369.1417,381.016503,566.114773,578.297054,571.052128
32,32500,8,0.612084,,0.612084,0.588283,0.597672,395.996,375.6375,382.546429,566.114773,574.149225,570.161618
33,32500,8,0.612084,,0.612084,0.588283,0.599264,395.996,375.6375,383.612663,565.168416,573.186944,569.634443
34,32500,8,0.612084,,0.612084,0.590895,0.601075,395.996,378.4976,384.664911,565.168416,574.771457,568.926267
35,32500,8,0.612084,,0.612084,0.59392,0.60278,395.996,379.0894,385.78708,564.876091,571.912147,568.348679
36,32500,8,0.621768,,0.621768,0.59392,0.60424,397.1508,379.0894,386.704329,561.152633,571.407963,567.82472
37,32500,8,0.621768,,0.621768,0.598356,0.605747,398.4908,380.6879,387.809678,561.152633,571.05367,567.390079
38,32500,8,0.621768,,0.621768,0.597637,0.607521,398.8684,380.6879,389.071189,560.513606,571.05367,566.851559
39,32500,8,0.621768,,0.621768,0.600502,0.609227,398.8684,380.6879,390.138347,560.513606,569.734689,566.235981
40,32500,8,0.621768,,0.621768,0.600502,0.611273,398.8684,380.6879,391.821777,560.513606,569.734689,565.767774
41,32500,8,0.627177,,0.627177,0.60053,0.613067,400.2945,382.8931,392.915902,559.040853,569.734689,565.102219
42,32500,8,0.628872,,0.628872,0.600815,0.614755,402.8137,383.5905,393.906303,559.040853,569.734689,564.449236
43,32500,8,0.628872,,0.628872,0.603387,0.616432,404.0299,386.1521,394.704135,559.040853,568.667598,563.675755
44,32500,8,0.628872,,0.628872,0.603387,0.617848,404.0299,385.2349,395.837016,558.992756,568.667598,563.330156
45,32500,8,0.629402,,0.629402,0.603387,0.618952,404.0299,385.2349,396.549207,558.992756,568.455946,562.946639
46,32500,8,0.633922,,0.633922,0.607811,0.620391,406.847,385.2349,397.627175,557.545374,568.242454,562.546049
47,32500,8,0.633922,,0.633922,0.609732,0.62181,406.847,387.5386,398.641186,557.545374,568.242454,562.118985
48,32500,8,0.636833,,0.636833,0.610356,0.623176,408.2078,387.5386,399.650982,556.811876,566.585247,561.72982
49,32500,8,0.636833,,0.636833,0.611582,0.624377,408.2078,390.3273,400.478025,556.811876,566.585247,561.34725
50,32500,8,0.636833,,0.636833,0.612037,0.626014,408.2078,393.3543,401.536497,556.811876,566.337501,560.780246
51,32500,8,0.636833,,0.636833,0.615218,0.627606,408.2078,393.3543,402.550078,556.811876,565.211155,560.21769
52,32500,8,0.637825,,0.637825,0.615314,0.629017,409.8765,393.8809,403.487346,555.331245,565.307638,559.74485
53,32500,8,0.640877,,0.640877,0.615976,0.630398,411.5036,394.5578,404.313531,555.331245,565.067241,559.220986
54,32500,8,0.640877,,0.640877,0.615976,0.631446,411.5036,394.5578,404.977484,555.000073,563.932936,558.848971
55,32500,8,0.640877,,0.640877,0.620051,0.63277,411.5036,396.8802,405.792615,555.000073,562.840338,558.36256
56,32500,8,0.641899,,0.641899,0.621354,0.63413,412.2854,397.7171,406.574935,554.186362,562.840338,557.825971
57,32500,8,0.643856,,0.643856,0.623607,0.635595,412.6295,398.6325,407.612808,552.946335,562.226617,557.378286
58,32500,8,0.643856,,0.643856,0.623607,0.637056,413.2255,399.3344,408.399594,552.946335,562.012076,556.766005
59,32500,8,0.646407,,0.646407,0.629195,0.638561,414.3971,403.3593,409.217193,552.946335,562.012076,556.139779
60,32500,8,0.646407,,0.646407,0.632092,0.639937,414.3971,405.4906,410.000964,552.946335,562.012076,555.592129
61,32500,8,0.648913,,0.648913,0.634882,0.641059,416.5815,405.4906,410.566619,552.946335,557.631048,555.095843
62,32500,8,0.649339,,0.649339,0.634882,0.642024,416.5815,405.4906,411.214887,552.634881,557.237908,554.777375
63,32500,8,0.653269,,0.653269,0.636833,0.643333,419.7643,407.4868,412.108766,551.197273,557.237908,554.355647
64,32500,8,0.653269,,0.653269,0.638312,0.644484,419.7643,408.6344,412.825221,551.197273,556.587497,553.938056
65,32500,8,0.653269,,0.653269,0.638857,0.645564,419.7643,408.3953,413.528397,551.197273,555.669488,553.566542
66,32500,8,0.654702,,0.654702,0.638857,0.646652,420.6324,408.3953,414.249891,551.184354,555.620609,553.201781
67,32500,8,0.654702,,0.654702,0.64018,0.64777,420.6324,409.5305,414.952822,550.225843,555.086921,552.800916
68,32500,8,0.655847,,0.655847,0.64018,0.648851,421.2493,409.5305,415.694082,550.137541,555.086921,552.454172
69,32500,8,0.657018,,0.657018,0.64206,0.649999,423.228,410.362,416.330038,549.530072,554.184491,551.984768
70,32500,8,0.657018,,0.657018,0.64206,0.650853,423.228,410.362,416.923504,549.530072,554.178334,551.716054
71,32500,8,0.657018,,0.657018,0.645608,0.651802,423.228,411.98,417.599572,549.530072,553.36064,551.429074
72,32500,8,0.658042,,0.658042,0.647272,0.652583,423.228,411.98,418.167398,549.25226,553.36064,551.200151
73,32500,8,0.660494,,0.660494,0.647272,0.653532,424.2843,411.98,418.918262,547.027287,553.36064,550.963698
74,32500,8,0.660494,,0.660494,0.649071,0.654506,424.2843,413.1802,419.651201,547.027287,552.610539,550.695244
75,32500,8,0.660494,,0.660494,0.649367,0.655308,424.8835,414.1345,420.316499,547.027287,552.610539,550.515324
76,32500,8,0.660515,,0.660515,0.651272,0.656016,424.8835,416.1439,420.762977,547.027287,552.266179,550.261721
77,32500,8,0.660622,,0.660622,0.651508,0.656461,424.8835,416.2466,421.017172,547.027287,552.092919,550.085594
78,32500,8,0.663787,,0.663787,0.652142,0.65711,425.3005,416.2519,421.364875,546.655173,551.675826,549.812039
79,32500,8,0.663787,,0.663787,0.652142,0.657707,425.3005,416.2519,421.803055,546.655173,551.675826,549.640349
80,32500,8,0.665207,,0.665207,0.652883,0.658509,425.5984,416.2519,422.216234,545.950557,551.675826,549.291618
81,32500,8,0.665207,,0.665207,0.653654,0.658987,425.8299,416.2519,422.457392,545.950557,550.569884,549.079877
82,32500,8,0.665207,,0.665207,0.653654,0.659646,425.8299,416.2519,422.813863,545.950557,550.784929,548.805368
83,32500,8,0.666498,,0.666498,0.654549,0.660628,427.1981,417.5485,423.384938,545.773884,550.48383,548.4219
84,32500,8,0.667154,,0.667154,0.654549,0.661518,427.1981,417.5485,423.854106,545.672887,550.48383,548.041744
85,32500,8,0.670491,,0.670491,0.65536,0.662603,430.0679,418.3978,424.390755,544.641907,550.760896,547.555542
86,32500,8,0.672412,,0.672412,0.65536,0.66359,430.0679,418.3978,424.967697,543.11206,550.038427,547.172343
87,32500,8,0.672412,,0.672412,0.660362,0.664585,430.0679,422.0187,425.517253,543.11206,549.493349,546.764086
88,32500,8,0.672412,,0.672412,0.660424,0.665386,430.0679,422.0187,425.858338,542.82542,549.096286,546.368284
89,32500,8,0.677993,,0.677993,0.660424,0.666352,432.7393,422.2817,426.486184,541.145294,548.418062,546.035533
90,32500,8,0.677993,,0.677993,0.662397,0.66726,432.7393,422.9779,427.067199,541.145294,548.296126,545.716442
91,32500,8,0.677993,,0.677993,0.662772,0.668087,432.7393,423.7547,427.599289,541.145294,548.296126,545.427972
92,32500,8,0.677993,,0.677993,0.662772,0.668633,432.7393,423.7547,427.908324,541.145294,548.003567,545.209301
93,32500,8,0.677993,,0.677993,0.663761,0.669576,433.5718,425.3482,428.529649,541.145294,547.76515,544.88972
94,32500,8,0.677993,,0.677993,0.665093,0.670705,433.8174,426.2791,429.270994,541.145294,547.76515,544.506157
95,32500,8,0.677993,,0.677993,0.66551,0.671695,433.8606,426.6689,429.786859,541.145294,547.76515,544.079499
96,32500,8,0.679637,,0.679637,0.6672,0.672597,435.1399,426.8498,430.409397,541.145294,546.266346,543.792824
97,32500,8,0.679697,,0.679697,0.669329,0.673411,435.6267,427.0966,430.854068,540.645896,545.559245,543.456012
98,32500,8,0.680326,,0.680326,0.670401,0.674388,435.6267,428.0473,431.583391,540.645896,545.047575,543.18274
99,32500,8,0.680326,,0.680326,0.670841,0.675028,436.6575,428.0473,431.958987,540.645896,545.373682,542.93552
100,32500,8,0.680326,,0.680326,0.6713,0.675833,436.6575,428.0473,432.557195,540.645896,544.850511,542.708422
101,32500,8,0.682237,,0.682237,0.6713,0.676443,437.4249,428.0473,433.087622,539.65388,544.850511,542.587828
102,32500,8,0.682237,,0.682237,0.6713,0.676955,437.4249,428.0473,433.393306,539.65388,544.839159,542.392926
103,32500,8,0.683837,,0.683837,0.6713,0.67772,437.5652,429.5112,433.843203,539.219796,544.735095,542.097795
104,32500,8,0.683837,,0.683837,0.672683,0.678517,437.5652,430.2893,434.346903,539.219796,544.735095,541.81374
105,32500,8,0.683837,,0.683837,0.67448,0.678968,438.4557,432.1963,434.673724,539.219796,544.468451,541.681356
106,32500,8,0.683837,,0.683837,0.67496,0.67953,438.4557,432.1963,435.091669,539.219796,544.468451,541.522719
107,32500,8,0.685673,,0.685673,0.67496,0.680101,439.5187,432.1963,435.281431,539.219796,544.468451,541.204731
108,32500,8,0.685673,,0.685673,0.676474,0.680546,439.5187,432.5549,435.520496,539.219796,542.502231,541.01811
109,32500,8,0.685673,,0.685673,0.676693,0.680976,439.5187,432.8226,435.863977,538.918006,542.534539,540.912217
110,32500,8,0.685673,,0.685673,0.676693,0.681446,439.5187,432.8226,436.1839,538.918006,542.534539,540.760078
111,32500,8,0.687056,,0.687056,0.678721,0.68207,439.5187,433.213,436.569792,537.986564,542.534539,540.532199
112,32500,8,0.687056,,0.687056,0.678721,0.682591,440.5495,433.213,436.911957,537.986564,542.209795,540.355027
113,32500,8,0.687056,,0.687056,0.678979,0.683158,440.5495,433.8341,437.327272,537.986564,542.209795,540.191273
114,32500,8,0.688718,,0.688718,0.679816,0.683689,441.8997,433.8341,437.735494,537.986564,542.209795,540.050366
115,32500,8,0.688718,,0.688718,0.680098,0.684257,442.0623,433.8341,438.129031,537.937652,541.843297,539.871332
116,32500,8,0.688718,,0.688718,0.680098,0.684729,442.0623,433.8341,438.393994,537.937652,541.691767,539.680856
117,32500,8,0.688718,,0.688718,0.680845,0.685168,442.0623,434.4978,438.707812,537.937652,540.975204,539.548458
118,32500,8,0.688718,,0.688718,0.680845,0.685624,442.0623,434.4978,439.047536,537.6927,540.548828,539.420294
119,32500,8,0.690113,,0.690113,0.680845,0.686138,442.3185,434.4978,439.43348,535.535675,540.548828,539.278215
120,32500,8,0.690113,,0.690113,0.681792,0.686673,442.3185,435.3876,439.825405,535.535675,540.548828,539.123433
121,32500,8,0.690113,,0.690113,0.681792,0.687067,442.3185,435.3876,440.117912,535.535675,540.410059,539.012091
122,32500,8,0.690113,,0.690113,0.681905,0.687402,442.8414,435.5091,440.359271,535.535675,540.410059,538.912272
123,32500,8,0.690698,,0.690698,0.685253,0.687825,442.8414,436.3501,440.609618,535.261435,539.788428,538.750254
124,32500,8,0.692399,,0.692399,0.685253,0.68837,442.9584,436.3501,440.877006,535.261435,539.729862,538.50444
125,32500,8,0.692961,,0.692961,0.686246,0.688765,443.1251,438.4752,441.109224,535.261435,539.729862,538.351698
126,32500,8,0.692961,,0.692961,0.686909,0.689089,443.1251,438.4752,441.183295,535.261435,539.539097,538.148735
127,32500,8,0.693602,,0.693602,0.687376,0.689453,443.5521,438.4752,441.348955,535.261435,539.455861,537.976048
128,32500,8,0.693602,,0.693602,0.687376,0.689647,443.5521,438.4752,441.408952,535.261435,539.455861,537.86476
129,32500,8,0.693602,,0.693602,0.687449,0.68997,443.5521,438.9954,441.594585,534.600588,539.455861,537.737146
130,32500,8,0.693864,,0.693864,0.687719,0.690387,443.7931,438.0006,441.725552,534.600588,539.398095,537.500035
131,32500,8,0.693864,,0.693864,0.688326,0.690638,443.7931,438.0006,441.817145,534.568214,539.398095,537.365748
132,32500,8,0.69426,,0.69426,0.688442,0.691041,443.7931,438.9954,441.910286,534.491721,539.398095,537.113573
133,32500,8,0.695495,,0.695495,0.688442,0.691322,444.3734,439.4743,442.015878,534.491721,539.398095,536.965272
134,32500,8,0.697469,,0.697469,0.688745,0.691748,447.111,439.4743,442.170975,532.448721,539.398095,536.737063
135,32500,8,0.697469,,0.697469,0.688745,0.692286,447.111,439.4743,442.46566,532.448721,539.116861,536.514259
136,32500,8,0.697469,,0.697469,0.688745,0.692834,447.111,439.4743,442.749035,532.448721,539.116861,536.27662
137,32500,8,0.698622,,0.698622,0.688745,0.693373,447.4943,439.4743,443.275592,532.448721,539.209795,536.209766
138,32500,8,0.699832,,0.699832,0.688745,0.693877,447.4943,439.4743,443.691536,532.448721,539.116861,536.094898
139,32500,8,0.699832,,0.699832,0.688745,0.694472,447.4943,439.4743,444.099823,532.448721,539.116861,535.904752
140,32500,8,0.701063,,0.701063,0.688745,0.695126,448.5362,439.8761,444.51725,532.448721,539.116861,535.674328
141,32500,8,0.701063,,0.701063,0.690819,0.695711,448.5362,442.2182,444.900065,532.448721,538.376779,535.474698
142,32500,8,0.701753,,0.701753,0.690819,0.696344,448.8541,442.507,445.353872,533.059022,538.376779,535.284887
143,32500,8,0.701753,,0.701753,0.693061,0.697161,448.8541,442.8112,445.830477,532.716879,536.425078,534.966806
144,32500,8,0.702546,,0.702546,0.693417,0.697909,449.3523,443.1,446.333959,532.716879,536.425078,534.720422
145,32500,8,0.703307,,0.703307,0.693417,0.69853,449.8313,443.5521,446.773733,532.813253,536.425078,534.530872
146,32500,8,0.703307,,0.703307,0.694477,0.699076,449.8313,443.7008,447.021316,532.813253,536.033861,534.271373
147,32500,8,0.703307,,0.703307,0.694477,0.699494,449.8313,443.7008,447.308075,532.813253,535.757112,534.136953
