gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,57500,,0.523412,,0.523412,0.367683,0.428906,333.0478,247.7611,282.328164,594.915172,659.232848,634.642503
1,57500,,0.523412,,0.523412,0.379536,0.44243,333.0478,251.4272,290.481548,594.915172,654.8408,629.557176
2,57500,,0.523412,,0.523412,0.394972,0.456929,336.3621,266.7945,298.189132,594.915172,651.28006,623.412659
3,57500,,0.523412,,0.523412,0.41588,0.466151,336.3621,280.3796,303.510776,594.915172,643.496933,619.78574
4,57500,,0.523412,,0.523412,0.41588,0.473147,333.0478,280.3796,307.374171,594.915172,643.496933,616.917964
5,57500,,0.526788,,0.526788,0.436288,0.479959,334.931,283.5607,311.243191,593.543572,633.692299,614.196793
6,57500,,0.526788,,0.526788,0.44069,0.485282,334.931,286.5633,314.352655,593.543572,629.266275,612.128375
7,57500,,0.528322,,0.528322,0.450492,0.491977,338.7361,292.5951,318.246158,593.543572,627.053479,609.515825
8,57500,,0.530971,,0.530971,0.450492,0.497254,341.4218,292.5951,321.64907,593.50411,626.560022,607.679892
9,57500,,0.530971,,0.530971,0.453897,0.502324,341.9304,296.9604,324.353024,593.543572,625.719308,605.537007
10,57500,,0.539003,,0.539003,0.486465,0.507154,345.2733,310.805,326.946131,590.946515,619.379652,603.507778
11,57500,,0.539003,,0.539003,0.488382,0.510766,345.2733,310.805,329.718919,590.946515,619.379652,602.548221
12,57500,,0.539003,,0.539003,0.488382,0.513879,345.2733,315.9023,331.932964,590.946515,619.379652,601.603727
13,57500,,0.541652,,0.541652,0.492892,0.516658,348.6276,315.9023,334.077632,590.946515,615.677105,600.87324
14,57500,,0.543006,,0.543006,0.499499,0.520172,355.391,325.6223,336.342605,585.365496,613.260754,599.649673
15,57500,,0.543006,,0.543006,0.503992,0.523507,355.391,326.3864,338.361498,585.365496,612.813401,598.401848
16,57500,,0.543006,,0.543006,0.503992,0.526906,355.391,326.3864,339.652172,585.365496,612.813401,596.615482
17,57500,,0.549253,,0.549253,0.512998,0.528936,357.7952,326.3864,341.011492,585.365496,603.531535,595.942611
18,57500,,0.549253,,0.549253,0.516339,0.531478,361.6365,332.4715,342.449808,584.575442,602.327034,594.924059
19,57500,,0.561815,,0.561815,0.518093,0.533531,361.6365,331.405,343.545173,581.969254,602.019874,594.056523
20,57500,,0.561815,,0.561815,0.518266,0.535262,362.0529,332.6438,345.405586,581.969254,603.531535,593.952629
21,57500,,0.561815,,0.561815,0.522017,0.538278,364.8207,332.6438,347.808813,581.969254,602.739272,593.211109
22,57500,,0.561815,,0.561815,0.526369,0.540828,364.8207,332.6438,349.647542,581.969254,600.983731,592.454301
23,57500,,0.561815,,0.561815,0.526369,0.543219,369.4354,332.6438,351.715744,580.480467,600.710364,591.974737
24,57500,,0.564317,,0.564317,0.526369,0.545295,369.4354,332.6438,353.509042,579.849407,599.69868,591.55716
25,57500,,0.568723,,0.568723,0.528346,0.547856,369.4354,333.7162,355.786095,579.849407,599.69868,591.085341
26,57500,,0.568723,,0.568723,0.535561,0.549981,372.3182,341.2909,357.36676,579.849407,600.317109,590.48753
27,57500,,0.571277,,0.571277,0.539279,0.551899,372.3182,345.3982,358.769667,579.849407,600.317109,589.931466
