gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,35000,,0.507004,26,0.507004,0.339346,0.421823,331.2566,227.5788,278.198721,601.972925,667.811655,637.400164
1,35000,,0.507836,12,0.507836,0.377923,0.433341,331.2566,254.2862,284.718673,597.921627,657.961314,632.784659
2,35000,,0.507836,22,0.507836,0.374892,0.444843,331.2566,254.1618,290.805233,597.921627,657.961314,627.891939
3,35000,,0.507836,50,0.507836,0.384461,0.44799,331.2566,255.4146,292.882949,597.921627,654.899598,626.829386
4,35000,,0.510052,37,0.510052,0.406034,0.458419,332.1318,273.2608,298.115389,597.093406,646.957385,622.200927
5,35000,,0.5105,13,0.5105,0.41142,0.466649,332.1318,276.354,302.59006,597.093406,644.277879,618.780364
6,35000,,0.521763,41,0.521763,0.423343,0.472617,343.7789,280.7451,307.103121,596.641233,640.044902,617.149186
7,35000,,0.540873,24,0.540873,0.446238,0.480402,355.9177,285.6533,311.586182,596.620984,630.03391,614.08117
8,35000,,0.540873,13,0.521763,0.411377,0.48553,343.7789,274.3976,314.466518,594.428145,643.000548,612.011235
9,35000,,0.540873,28,0.530534,0.410925,0.489819,343.7789,277.5686,316.94739,593.661913,645.478254,610.328909
10,35000,,0.540873,31,0.530534,0.44322,0.49435,339.4681,285.4113,319.475242,593.661913,625.543722,608.488115
11,35000,,0.540873,27,0.530534,0.411086,0.497334,340.0565,276.665,321.7572,593.661913,644.746784,607.689861
12,35000,,0.540873,33,0.531536,0.471306,0.502872,340.2755,304.4496,325.018774,593.421447,619.000537,605.555689
13,35000,,0.540873,21,0.531536,0.464581,0.505929,343.4951,302.8055,327.260083,593.421447,620.53769,604.673493
14,35000,,0.540873,22,0.531536,0.474631,0.508686,345.174,310.5782,329.619959,591.519003,620.962184,604.103997
15,35000,,0.560352,25,0.560352,0.4893,0.51361,361.5234,311.4355,332.486965,585.183011,612.975799,602.185116
16,35000,,0.560352,12,0.560352,0.493633,0.5184,361.5234,321.7361,335.434546,585.183011,610.847652,600.423457
17,35000,,0.560352,43,0.560352,0.487971,0.520639,361.5234,315.0681,336.701874,585.183011,610.847652,599.526576
18,35000,,0.560492,27,0.560492,0.481162,0.525769,361.5234,307.4896,339.743634,582.074007,610.847652,597.563415
19,35000,,0.56329,13,0.56329,0.504117,0.531116,362.9016,326.6056,342.802763,582.074007,609.391697,595.442658
20,35000,,0.56329,31,0.56329,0.504117,0.533893,362.9016,324.3728,344.436443,582.074007,608.229844,594.371443
21,35000,,0.56329,21,0.56329,0.50569,0.538843,362.9016,328.1184,347.538801,582.074007,608.075098,592.589597
22,35000,,0.570391,22,0.570391,0.513025,0.543313,364.9941,335.6243,350.233717,579.678358,606.272942,590.908742
23,35000,,0.570391,30,0.570391,0.51469,0.546887,366.7693,335.5742,352.364232,579.678358,606.272942,589.548238
24,35000,,0.570391,11,0.570391,0.52805,0.55016,368.8104,337.2708,354.298935,579.678358,599.67253,588.291795
25,35000,,0.57622,25,0.57622,0.530306,0.553038,371.5223,340.2755,355.656102,579.506487,597.90299,586.956362
26,35000,,0.57622,41,0.57622,0.526286,0.554077,371.5223,339.3103,356.255158,579.506487,597.90299,586.548
27,35000,,0.582033,22,0.582033,0.510907,0.555824,374.6507,330.4729,357.347727,577.068525,602.943649,585.917055
28,35000,,0.582033,23,0.582033,0.537509,0.558734,374.6507,346.085,359.225791,577.068525,596.748443,584.905982
29,35000,,0.582459,40,0.582459,0.533454,0.559873,375.9264,346.0273,360.027423,576.779898,599.628522,584.554371
30,35000,,0.582459,14,0.582459,0.537417,0.562525,375.9264,346.0273,361.425471,576.640868,593.887081,583.423024
31,35000,,0.58891,34,0.58891,0.525889,0.564014,378.1461,345.3268,362.370169,574.047105,601.899447,582.894717
32,35000,,0.593587,24,0.593587,0.537509,0.566432,384.4325,347.5436,363.701906,574.047105,593.660744,581.900975
33,35000,,0.594739,21,0.594739,0.548299,0.567985,384.6743,347.5436,364.608336,573.875233,593.314996,581.296507
34,35000,,0.594739,22,0.594739,0.551855,0.570477,384.6743,352.575,365.691066,573.875233,588.572782,580.078854
35,35000,,0.595092,25,0.595092,0.557333,0.572649,384.4325,355.5447,366.958548,571.282635,585.82772,579.234027
36,35000,,0.598447,32,0.598447,0.510238,0.57286,388.0287,329.6664,367.424955,569.945944,608.06554,579.38189
