gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,30000,8,0.505475,0,0.505475,0.358851,0.429724,325.4323,242.5724,282.665105,599.965424,662.644372,634.229883
1,30000,8,0.505475,2,0.505475,0.38608,0.444251,325.4323,251.9916,290.907298,599.965424,655.753199,628.422249
2,30000,8,0.505475,6,0.505475,0.404904,0.45846,325.4323,267.9387,298.730623,599.965424,643.835497,622.581131
3,30000,8,0.505475,8,0.505475,0.417077,0.466338,325.4323,273.5926,302.583164,599.965424,640.101984,619.018231
4,30000,8,0.513135,8,0.513135,0.421781,0.47352,331.2253,279.5434,306.321853,599.965424,640.101984,615.921677
5,30000,8,0.515899,10,0.515899,0.420365,0.478356,332.5745,273.3758,309.884221,599.965424,635.30513,614.536924
6,30000,8,0.515899,7,0.515899,0.451303,0.48476,332.5745,288.7671,314.176616,599.113564,631.195907,612.417824
7,30000,8,0.517661,10,0.517661,0.453417,0.490002,333.3883,294.9585,317.671048,596.503822,625.696149,610.671167
8,30000,8,0.519027,8,0.519027,0.455966,0.493835,335.0841,294.9585,319.474575,596.503822,625.107053,608.88976
9,30000,8,0.519027,9,0.519027,0.463631,0.499435,335.2779,299.1846,322.113584,595.746806,626.258973,606.290138
10,30000,8,0.523927,8,0.523927,0.43183,0.502875,340.6702,295.5218,324.543367,593.960847,641.202499,605.23498
11,30000,8,0.534588,8,0.534588,0.476465,0.507259,343.8362,308.2076,326.861288,593.427376,615.398708,603.369089
12,30000,8,0.540138,9,0.540138,0.480246,0.51046,343.8362,307.4406,328.863554,587.887548,611.93862,602.213551
13,30000,8,0.540138,10,0.540138,0.486997,0.513631,343.8362,313.2404,330.97584,587.887548,610.095796,601.155926
14,30000,8,0.551966,9,0.551966,0.491949,0.51677,350.8877,316.1093,332.803538,582.998485,608.798061,599.931786
15,30000,8,0.551966,9,0.551966,0.493897,0.519838,350.8877,317.1431,334.593056,582.998485,607.717958,598.737883
16,30000,8,0.5546,8,0.5546,0.471668,0.523086,352.8983,308.0915,337.022929,582.422325,618.551638,597.832958
17,30000,8,0.554738,8,0.554738,0.496535,0.52806,356.395,323.0473,340.682183,582.422325,611.085977,596.405727
18,30000,8,0.554738,11,0.554738,0.498352,0.530597,356.395,322.2586,342.781546,582.422325,607.231616,595.83315
19,30000,8,0.55737,11,0.55737,0.509908,0.533883,359.0416,327.5729,345.129766,582.003817,602.440708,594.843732
20,30000,8,0.564074,9,0.564074,0.514899,0.538529,361.6686,333.3237,348.205376,582.003817,602.440708,593.281
21,30000,8,0.564074,11,0.564074,0.514899,0.54232,369.8854,334.2635,350.611136,580.262206,602.440708,591.936329
22,30000,8,0.568601,10,0.568601,0.52802,0.546593,369.8854,336.226,352.801792,579.366438,599.785445,590.071274
23,30000,8,0.568601,10,0.568601,0.52802,0.549879,369.8854,336.226,354.297263,579.366438,599.785445,588.510214
24,30000,8,0.572408,14,0.572408,0.535193,0.553627,373.5021,348.3754,356.839533,579.364618,597.652486,587.290367
