gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,60000,,0.546511,10,0.546511,0.345803,0.42507,344.2488,234.467,280.490362,584.403751,667.390846,6.197955
1,60000,,0.546511,4,0.546511,0.377701,0.443191,344.2488,253.4565,290.881485,584.403751,657.333281,6.197955
2,60000,,0.546511,4,0.546511,0.377701,0.455276,344.2488,253.4565,297.424858,584.403751,655.235383,6.197955
3,60000,,0.546511,3,0.546511,0.406495,0.469063,344.2488,265.1345,305.473142,584.403751,648.214274,6.109506
4,60000,,0.546511,4,0.546511,0.404219,0.481246,344.8643,265.7093,312.642787,584.403751,648.214274,5.844038
5,60000,,0.546511,4,0.546511,0.416456,0.489721,344.8643,280.7434,317.264657,584.403751,643.390282,5.844038
6,60000,,0.551076,5,0.551076,0.434394,0.49778,348.3212,284.6466,321.573429,581.976505,641.658441,5.847392
7,60000,,0.551076,4,0.551076,0.434394,0.505294,348.3212,296.3762,325.645537,581.976505,641.658441,5.844038
8,60000,,0.55935,4,0.55935,0.447547,0.513591,351.7604,297.8634,330.300909,579.330456,630.512747,5.844038
9,60000,,0.55935,4,0.55935,0.451916,0.52091,351.7604,302.3569,334.385785,579.330456,630.115879,5.844038
10,60000,,0.55935,4,0.55935,0.45937,0.527201,354.2515,307.7458,338.149784,579.330456,628.185201,5.802169
11,60000,,0.55935,4,0.55935,0.487253,0.53328,354.2515,307.7458,341.67297,579.330456,611.865902,5.802169
12,60000,,0.567429,4,0.567429,0.487821,0.537283,359.5958,307.7458,344.081842,577.59262,611.800395,5.802169
13,60000,,0.568189,4,0.568189,0.497642,0.543047,365.3124,319.5913,347.28779,575.23623,611.107729,5.788388
14,60000,,0.574799,4,0.574799,0.497642,0.547621,366.6827,319.5913,350.088522,574.891298,607.352469,5.788388
15,60000,,0.575409,4,0.575409,0.509029,0.552466,368.3164,325.0876,352.587831,574.891298,600.799765,5.782071
16,60000,,0.576687,4,0.576687,0.520401,0.555402,368.9037,331.8144,354.476193,574.891298,599.67377,5.782071
17,60000,,0.581754,4,0.581754,0.520401,0.559479,368.9037,331.8144,356.87411,572.831804,599.67377,5.782071
18,60000,,0.581754,4,0.581754,0.53175,0.563083,370.8244,342.5587,359.038291,572.831804,595.653109,5.782071
19,60000,,0.582981,4,0.582981,0.530114,0.565734,370.8244,347.3519,360.729728,572.459958,599.272849,5.746045
20,60000,,0.586723,4,0.586723,0.539852,0.56751,376.7647,350.8783,361.932834,572.459958,595.224636,5.746045
21,60000,,0.586723,4,0.586723,0.529012,0.569128,376.7647,344.844,362.860146,572.459958,600.164258,5.746045
22,60000,,0.586723,4,0.586723,0.529012,0.572018,376.7647,347.3998,364.396199,571.803367,600.164258,5.746045
23,60000,,0.595584,4,0.595584,0.549841,0.575018,383.0733,352.9314,366.163807,571.803367,589.807245,5.746045
24,60000,,0.595584,4,0.595584,0.550116,0.576959,383.0733,354.4495,367.713102,571.337044,588.944624,5.746045
25,60000,,0.595584,4,0.595584,0.559929,0.579042,383.0733,355.8013,369.101738,571.337044,586.751052,5.764539
26,60000,,0.595584,5,0.595584,0.559929,0.580847,383.0733,360.017,370.4975,570.946773,586.751052,5.764539
27,60000,,0.595584,4,0.595584,0.567655,0.582759,383.0733,360.5034,371.503538,568.5686,583.270436,5.764539
28,60000,,0.599382,3,0.599382,0.568855,0.585084,383.0733,360.5034,373.022411,566.002875,581.723827,5.723782
29,60000,,0.602139,4,0.602139,0.569026,0.586954,385.2967,362.4524,374.432404,566.002875,581.034418,5.709468
30,60000,,0.604701,4,0.604701,0.575032,0.589362,386.0662,366.7857,375.893793,566.002875,579.122393,5.709468
31,60000,,0.604701,4,0.604701,0.575032,0.591481,386.0662,368.6215,377.335412,564.944078,579.122393,5.709468
32,60000,,0.604701,4,0.604701,0.579077,0.593237,386.0662,368.6215,378.592841,564.944078,577.687729,5.709468
33,60000,,0.610786,4,0.610786,0.579077,0.594995,390.6609,368.6215,379.813983,565.370087,575.334313,5.709468
34,60000,,0.610844,4,0.610844,0.579077,0.596851,391.3315,368.6215,380.994917,563.51547,575.334313,5.709468
35,60000,,0.61186,4,0.61186,0.579077,0.599113,392.4767,368.6215,382.49673,563.51547,575.334313,5.717841
36,60000,,0.61186,4,0.61186,0.580772,0.600825,392.4767,370.133,383.699272,563.51547,575.02485,5.717841
37,60000,,0.61396,5,0.61396,0.588055,0.602268,392.4824,374.8555,384.608308,563.51547,572.67778,5.717841
38,60000,,0.616451,4,0.616451,0.589581,0.603851,393.458,375.7781,385.53461,562.825423,572.19929,5.717841
39,60000,,0.616451,4,0.616451,0.589581,0.605428,393.458,375.7781,386.44934,562.825423,571.998692,5.68293
40,60000,,0.616451,4,0.616451,0.59632,0.60722,394.8906,379.4562,387.61436,562.825423,571.006365,5.682512
41,60000,,0.616451,4,0.616451,0.599545,0.60882,394.8906,381.5167,388.765869,561.336444,569.748319,5.682512
42,60000,,0.623154,4,0.623154,0.599811,0.609898,398.8887,383.3727,389.558338,561.236498,569.570584,5.678437
43,60000,,0.623154,4,0.623154,0.600004,0.611059,398.8887,384.0515,390.290927,561.236498,569.570584,5.664504
44,60000,,0.623154,4,0.623154,0.600004,0.612421,398.8887,384.3787,391.280691,561.236498,569.570584,5.65774
45,60000,,0.623154,4,0.623154,0.607342,0.613692,398.8887,385.9983,392.08117,561.098313,566.029445,5.65774
46,60000,,0.623154,4,0.623154,0.607342,0.614806,398.8887,385.9983,392.746279,560.994266,566.029445,5.657489
47,60000,,0.625175,4,0.625175,0.608565,0.616166,400.2146,385.9983,393.545593,560.54876,565.748872,5.657489
48,60000,,0.625175,4,0.625175,0.610624,0.617281,400.2146,386.6741,394.174903,559.515535,565.748872,5.657489
49,60000,,0.626781,4,0.626781,0.611584,0.618103,400.7102,386.6741,394.574272,559.116113,565.748872,5.656223
50,60000,,0.62756,4,0.62756,0.603275,0.619428,400.7102,386.6741,395.449584,557.442089,569.353514,5.625437
51,60000,,0.629378,4,0.629378,0.612128,0.620904,402.1561,386.6741,396.427917,557.442089,564.404042,5.625437
52,60000,,0.632621,4,0.632621,0.613812,0.622324,403.6379,389.9841,397.336335,557.03489,564.404042,5.625437
53,60000,,0.632621,4,0.632621,0.6158,0.623356,403.6379,390.7542,398.047916,557.03489,564.404042,5.625437
54,60000,,0.633944,4,0.633944,0.6158,0.625011,403.6379,391.756,399.019693,555.13787,563.035074,5.625437
55,60000,,0.636692,4,0.636692,0.617865,0.625869,403.758,394.3008,399.395638,553.939631,562.903103,5.625437
56,60000,,0.640007,4,0.640007,0.618447,0.627034,406.4592,394.699,400.065434,553.163847,562.543693,5.621596
57,60000,,0.640007,4,0.640007,0.619207,0.628023,406.4592,395.2302,400.716105,553.163847,562.159595,5.621596
58,60000,,0.640426,4,0.640426,0.617876,0.629334,406.8966,394.1604,401.505371,553.130606,562.184582,5.610377
59,60000,,0.641695,4,0.641695,0.620546,0.630841,407.2043,395.4006,402.298552,552.346564,561.251432,5.604359
60,60000,,0.645573,4,0.645573,0.610556,0.632117,410.4142,394.8841,403.005801,551.472663,568.379353,5.583991
61,60000,,0.645573,4,0.645573,0.610556,0.633339,410.4142,394.8841,403.689048,551.472663,568.379353,5.583991
62,60000,,0.645637,5,0.645637,0.617021,0.6349,410.4142,396.9783,404.369272,551.33102,564.740373,5.583991
63,60000,,0.648276,4,0.648276,0.617021,0.636396,411.2326,396.9783,405.168971,549.912628,564.740373,5.647404
64,60000,,0.648276,3,0.648276,0.625999,0.638192,411.2326,398.7338,406.129359,549.912628,560.150878,5.601509
65,60000,,0.650123,4,0.650123,0.623089,0.640086,413.1771,398.8024,407.433526,549.775419,563.59359,5.635936
66,60000,,0.650123,4,0.650123,0.630037,0.641508,415.456,400.9981,408.148101,549.224526,559.970662,5.582924
67,60000,,0.650123,4,0.650123,0.630055,0.642597,416.0587,400.9981,408.644384,548.522585,559.970662,5.582924
68,60000,,0.650123,4,0.650123,0.632873,0.643548,416.0587,400.9981,409.166921,548.522585,557.79948,5.577995
69,60000,,0.652304,4,0.652304,0.632873,0.645114,417.0553,400.9981,410.019035,548.291204,557.79948,5.577995
70,60000,,0.652304,4,0.652304,0.632873,0.646135,417.0553,402.2177,410.562483,548.291204,557.79948,5.577995
71,60000,,0.652304,4,0.652304,0.633459,0.646864,417.2051,402.2177,410.984957,548.291204,557.596306,5.575963
72,60000,,0.653207,5,0.653207,0.614653,0.647787,417.2051,399.7046,411.731854,548.291204,568.414139,5.524078
73,60000,,0.655238,4,0.655238,0.637266,0.649189,418.5999,406.3535,412.452208,545.971878,555.231423,5.524078
74,60000,,0.662706,4,0.662706,0.642074,0.649932,421.8477,407.7367,412.918963,545.770486,554.492493,5.524078
75,60000,,0.662706,4,0.662706,0.642074,0.650818,421.8477,407.7367,413.495198,545.770486,554.492493,5.524078
76,60000,,0.668061,4,0.668061,0.624386,0.651386,423.4926,400.0077,413.707485,542.695855,561.025599,5.524078
77,60000,,0.668061,4,0.668061,0.642074,0.652945,423.4926,407.7367,414.667233,542.695855,552.407842,5.524078
78,60000,,0.668061,4,0.668061,0.645191,0.653866,423.4926,408.9571,415.034964,542.695855,551.173488,5.507943
79,60000,,0.668061,4,0.668061,0.645191,0.655096,423.4926,408.9571,415.78657,542.695855,551.007285,5.507943
80,60000,,0.668061,5,0.668061,0.647213,0.656252,423.4926,411.0853,416.519242,542.695855,551.30687,5.504631
81,60000,,0.668061,4,0.668061,0.648107,0.65771,423.4926,411.5428,417.29215,542.695855,551.007285,5.466859
82,60000,,0.671008,4,0.671008,0.648107,0.65965,426.6289,411.5428,418.441979,542.498737,551.007285,5.466859
83,60000,,0.671008,4,0.671008,0.648107,0.661359,426.6289,411.5428,419.54152,541.442395,551.007285,5.466859
84,60000,,0.671225,4,0.671225,0.650893,0.663327,426.6289,412.7287,420.768086,541.442395,551.007285,5.455604
85,60000,,0.674508,4,0.674508,0.653498,0.664724,427.9166,413.485,421.689286,540.631804,547.677454,5.455604
86,60000,,0.674508,5,0.674508,0.654829,0.665975,427.9166,413.7455,422.269556,540.631804,547.621711,5.455604
87,60000,,0.674508,4,0.674508,0.657517,0.666988,427.9166,415.941,422.84778,540.383224,546.077525,5.455604
88,60000,,0.677177,3,0.677177,0.657517,0.667931,433.6543,415.941,423.531563,540.383224,545.859791,5.425322
89,60000,,0.677177,4,0.677177,0.658639,0.669138,433.6543,416.3196,424.458205,540.631804,545.69845,5.425322
90,60000,,0.677968,4,0.677968,0.658639,0.670019,433.6543,416.3196,425.222208,539.492348,545.238538,5.425322
91,60000,,0.678378,4,0.678378,0.635129,0.670793,434.0267,413.563,425.979283,539.492348,561.729333,5.420044
92,60000,,0.678378,3,0.678378,0.664975,0.672116,434.9021,422.9953,426.920796,539.492348,545.080822,5.420044
93,60000,,0.683343,4,0.683343,0.664975,0.673212,436.3225,423.459,427.757105,539.329469,545.080822,5.41742
94,60000,,0.683343,5,0.683343,0.666308,0.674256,436.3225,422.3957,428.659936,539.002642,544.195923,5.41742
95,60000,,0.683844,3,0.683844,0.669672,0.675507,437.0984,423.9435,429.898382,538.870084,544.274157,5.41742
96,60000,,0.683844,5,0.683844,0.669688,0.676352,437.0984,424.6528,430.663368,538.548344,544.274157,5.425431
97,60000,,0.684324,4,0.684324,0.669914,0.677168,437.2384,424.6528,431.195916,538.548344,544.274157,5.420282
98,60000,,0.684324,4,0.684324,0.671476,0.678153,437.2384,425.9611,431.949401,538.548344,544.274157,5.399245
99,60000,,0.684324,4,0.684324,0.672329,0.678985,437.2384,426.2217,432.448013,538.548344,544.274157,5.399245
100,60000,,0.686649,4,0.686649,0.672329,0.679852,438.036,426.2217,433.211717,537.914211,542.492244,5.399245
101,60000,,0.686649,4,0.686649,0.672329,0.68064,438.036,426.2217,433.782582,537.914211,542.492244,5.381597
102,60000,,0.686649,4,0.686649,0.672597,0.68146,438.036,426.2217,434.418311,537.914211,541.873694,5.381062
103,60000,,0.687049,4,0.687049,0.672597,0.682296,438.036,426.2217,434.944704,537.62919,541.873694,5.381062
104,60000,,0.687049,5,0.687049,0.646223,0.682631,438.5188,415.4012,435.249983,537.601773,554.307564,5.383428
105,60000,,0.688986,4,0.688986,0.675006,0.683794,440.4677,427.3732,436.037303,536.978035,541.873694,5.386021
106,60000,,0.688986,4,0.688986,0.656773,0.684353,440.4677,425.9179,436.471923,536.978035,553.125729,5.386021
107,60000,,0.688986,4,0.688986,0.680209,0.685008,440.4677,433.1228,436.756912,536.21628,540.34951,5.384292
108,60000,,0.690806,3,0.690806,0.682189,0.685692,442.0879,433.994,437.264733,536.21628,540.34951,5.386021
109,60000,,0.690806,5,0.690806,0.682715,0.686347,442.0879,434.5622,437.794335,536.437537,539.73905,5.386021
110,60000,,0.690862,4,0.690862,0.683014,0.687081,442.0879,434.5622,438.3428,536.437537,539.380845,5.381376
111,60000,,0.691249,3,0.691249,0.679707,0.687671,442.0879,432.4063,438.858523,535.96818,539.585374,5.364731
112,60000,,0.691365,5,0.691365,0.679707,0.688079,442.6694,432.4063,439.211295,535.909673,539.585374,5.381628
113,60000,,0.691365,4,0.691365,0.683406,0.68858,442.6694,435.133,439.631775,535.909673,538.779425,5.381855
114,60000,,0.692873,4,0.692873,0.6835,0.689027,443.2894,435.3539,440.01079,535.909673,538.68927,5.381855
115,60000,,0.693629,4,0.693629,0.684948,0.689453,444.4662,436.4183,440.358305,535.427682,538.749526,5.387495
116,60000,,0.694568,4,0.694568,0.686015,0.68995,444.4662,437.595,440.704842,535.427682,538.749526,5.387495
117,60000,,0.694568,4,0.694568,0.686015,0.69031,444.4662,437.623,440.923378,535.427682,538.749526,5.380456
118,60000,,0.696521,4,0.696521,0.686496,0.690787,446.0237,437.8808,441.159295,535.094925,538.68927,5.380456
119,60000,,0.696521,5,0.696521,0.686496,0.691439,446.0237,437.8658,441.590114,534.744819,538.68927,5.386893
120,60000,,0.696521,4,0.696521,0.687108,0.691934,446.0237,437.8658,441.964161,534.744819,538.68927,5.386893
121,60000,,0.696521,4,0.696521,0.670874,0.692192,446.0237,434.3323,442.234914,534.660751,547.765613,5.386893
122,60000,,0.696521,4,0.696521,0.688738,0.692796,446.0237,437.9758,442.600512,534.660751,537.557217,5.375222
123,60000,,0.696539,4,0.696539,0.688952,0.693146,446.0237,438.258,442.905677,534.535713,538.76205,5.374777
124,60000,,0.696783,4,0.696783,0.688773,0.693559,446.5428,438.258,443.17343,534.532717,538.107762,5.374777
125,60000,,0.696797,4,0.696797,0.690206,0.69404,446.5428,438.258,443.560182,534.532717,537.199464,5.371995
126,60000,,0.696797,4,0.696797,0.691048,0.69449,446.5428,438.258,443.829623,534.230597,537.199464,5.371995
127,60000,,0.696797,4,0.696797,0.691048,0.694834,446.5428,438.258,444.066538,534.230597,537.199464,5.366988
128,60000,,0.69777,4,0.69777,0.691048,0.695225,447.1348,438.258,444.373282,534.230597,537.477336,5.361291
129,60000,,0.69777,5,0.69777,0.692822,0.695581,447.1348,441.5889,444.609523,534.230597,536.660691,5.361291
130,60000,,0.707708,4,0.707708,0.692822,0.696296,454.4743,441.5889,445.098549,528.419984,536.549543,5.359704
131,60000,,0.707708,5,0.707708,0.692822,0.696755,454.4743,440.0748,445.315203,528.419984,536.549543,5.361291
132,60000,,0.707708,3,0.707708,0.508546,0.695238,454.4743,347.711,444.646635,528.419984,616.336098,5.361291
133,60000,,0.707708,5,0.707708,0.693873,0.697437,454.4743,440.0748,445.911785,528.419984,536.370693,5.3587
134,60000,,0.707708,3,0.707708,0.694083,0.698026,454.4743,440.0748,446.219156,528.419984,536.295497,5.358377
