gen,seed,threads,best_global,picos,fit_best,fit_worst,fit_mean,green_best,green_worst,green_mean,emis_best,emis_worst,emis_mean
0,20000,12,0.501261,,0.501261,0.363053,0.42665,326.5908,246.5427,282.254558,607.812746,662.027518,636.353036
1,20000,12,0.501261,,0.501261,0.367559,0.437936,326.5908,251.7663,288.962215,607.812746,662.013598,632.04448
2,20000,12,0.501627,,0.501627,0.404542,0.450207,326.7934,269.8444,295.732544,607.715918,647.113054,627.009577
3,20000,12,0.501627,,0.501627,0.416231,0.460222,326.9349,269.8444,301.272027,607.715918,642.358783,622.909982
4,20000,12,0.505925,,0.505925,0.422952,0.467198,333.8162,278.7508,305.91507,607.715918,639.837778,620.580235
5,20000,12,0.509633,,0.509633,0.430154,0.475913,335.0155,283.2664,311.553647,604.613731,638.314536,617.560792
6,20000,12,0.519122,,0.519122,0.439535,0.481815,339.0207,291.006,315.125659,602.263429,637.438323,615.351192
7,20000,12,0.519122,,0.519122,0.455096,0.487923,339.0718,290.5699,319.248456,602.263429,627.023141,613.349717
8,20000,12,0.519122,,0.519122,0.470033,0.493928,339.0718,302.9469,323.107298,600.761354,623.929221,611.251019
9,20000,12,0.525899,,0.525899,0.47954,0.49873,343.1288,308.396,326.458568,599.730542,619.792549,609.751792
10,20000,12,0.526978,,0.526978,0.482167,0.503307,343.1288,311.1002,329.344285,597.778187,619.422806,608.115284
11,20000,12,0.562534,,0.562534,0.482246,0.507897,369.1725,311.1002,331.717461,588.607112,619.422806,606.125264
12,20000,12,0.562534,,0.562534,0.487679,0.512568,369.1725,313.1497,334.289663,588.607112,618.12816,604.20563
13,20000,12,0.562534,,0.562534,0.488674,0.517049,369.1725,316.8148,337.321338,588.607112,613.740773,602.741813
14,20000,12,0.562534,,0.562534,0.488674,0.522887,369.1725,316.8148,340.792176,586.848253,613.740773,600.513661
15,20000,12,0.562534,,0.562534,0.493653,0.527449,369.1725,329.0575,343.485502,586.848253,616.264164,598.760331
16,20000,12,0.562534,,0.562534,0.503951,0.531945,369.1725,329.0575,346.351961,586.848253,609.848594,597.174771
17,20000,12,0.569882,,0.569882,0.506533,0.536511,370.1864,329.0575,349.604467,583.554711,609.552157,595.792631
18,20000,12,0.569882,,0.569882,0.507012,0.54097,372.1473,332.109,352.578823,583.554711,608.169305,594.307222
19,20000,12,0.569882,,0.569882,0.513924,0.545111,372.2026,335.0755,355.143324,583.554711,603.674143,592.796433
20,20000,12,0.58291,,0.58291,0.522512,0.549675,378.9875,340.8705,358.221221,579.291203,602.830102,591.298966
21,20000,12,0.58291,,0.58291,0.533352,0.554361,378.9875,343.8828,361.129882,579.291203,601.336784,589.592352
22,20000,12,0.583172,,0.583172,0.534318,0.55957,383.6566,343.8828,364.559223,579.291203,595.787949,587.827791
23,20000,12,0.583936,,0.583936,0.539413,0.562795,383.6566,350.1357,366.283984,577.141349,595.787949,586.467968
24,20000,12,0.598446,,0.598446,0.539413,0.566089,387.8488,350.1357,368.223766,573.111132,595.787949,585.198163
25,20000,12,0.598446,,0.598446,0.542596,0.568705,387.8488,351.1205,369.707356,573.111132,593.707719,584.152389
26,20000,12,0.598446,,0.598446,0.545315,0.572077,387.8488,352.9277,371.50672,573.111132,592.455521,582.727427
27,20000,12,0.598446,,0.598446,0.545315,0.57528,387.8488,352.9277,373.409009,573.111132,591.623448,581.504
28,20000,12,0.600356,,0.600356,0.559691,0.577772,389.0003,361.1943,375.2132,571.651191,591.623448,580.769241
29,20000,12,0.600356,,0.600356,0.559691,0.579918,389.0003,362.5781,376.50731,571.651191,591.623448,579.962791
30,20000,12,0.600959,,0.600959,0.559691,0.581945,389.5542,367.6577,377.468075,571.246372,591.623448,579.025745
31,20000,12,0.603933,,0.603933,0.560033,0.583713,390.729,366.6635,378.318623,570.558855,591.623448,578.216274
32,20000,12,0.603933,,0.603933,0.570513,0.585596,390.729,370.2263,379.124562,570.558855,585.419241,577.28772
33,20000,12,0.605404,,0.605404,0.573345,0.588013,392.0004,370.2263,380.123223,568.894953,582.231274,576.071971
34,20000,12,0.605404,,0.605404,0.573345,0.590421,392.0004,370.8692,381.55069,568.894953,582.231274,575.150292
35,20000,12,0.606089,,0.606089,0.573345,0.592643,395.5336,370.8692,382.943773,568.894953,581.311427,574.350075
36,20000,12,0.606089,,0.606089,0.580795,0.594471,395.5336,373.3672,384.491005,569.174662,580.514843,573.960978
37,20000,12,0.612662,,0.612662,0.580887,0.596518,397.2579,375.2024,385.87211,568.327766,580.514843,573.29027
38,20000,12,0.612662,,0.612662,0.583259,0.598078,397.3195,376.1255,386.995915,568.327766,578.170638,572.826127
39,20000,12,0.612823,,0.612823,0.583259,0.599961,399.2734,376.1255,388.36493,568.230838,578.170638,572.275319
40,20000,12,0.613666,,0.613666,0.584667,0.60175,399.2734,378.9716,389.519901,567.782239,577.909752,571.653511
41,20000,12,0.619012,,0.619012,0.587076,0.604392,401.6713,379.3297,391.041145,566.331713,576.96195,570.611847
42,20000,12,0.619012,,0.619012,0.588959,0.605794,401.6713,380.0808,391.867347,566.331713,575.593831,570.072582
43,20000,12,0.619409,,0.619409,0.593284,0.607523,402.5053,383.2799,392.99396,565.189635,574.997929,569.478257
44,20000,12,0.619409,,0.619409,0.59506,0.609279,402.5053,383.2799,394.01834,565.471679,574.057746,568.795368
45,20000,12,0.620224,,0.620224,0.59686,0.611055,402.5053,383.4912,395.264957,565.464506,574.057746,568.245567
46,20000,12,0.623886,,0.623886,0.59686,0.612824,403.9413,383.4912,396.409481,564.051217,571.427564,567.632362
47,20000,12,0.624066,,0.624066,0.59686,0.614569,405.1322,383.4912,397.738404,564.708666,571.427564,567.162032
48,20000,12,0.626755,,0.626755,0.605256,0.616328,405.1322,387.6293,399.115401,562.568613,569.596863,566.712994
49,20000,12,0.626755,,0.626755,0.605309,0.617541,405.1322,387.647,400.008939,562.568613,569.372442,566.365256
50,20000,12,0.631327,,0.631327,0.607411,0.618843,410.253,391.536,400.935297,562.476533,569.372442,565.970337
51,20000,12,0.631327,,0.631327,0.609488,0.620208,410.253,393.6645,401.980149,561.872647,568.804521,565.605688
52,20000,12,0.631327,,0.631327,0.615005,0.621259,410.253,399.0733,402.673368,561.872647,568.185421,565.250392
53,20000,12,0.631327,,0.631327,0.618149,0.622628,410.432,399.0733,403.502247,561.872647,567.149307,564.738056
54,20000,12,0.631969,,0.631969,0.618149,0.623552,411.0791,399.0733,404.062521,561.872647,567.149307,564.393299
55,20000,12,0.631969,,0.631969,0.61842,0.62459,411.0791,399.0733,404.718037,561.470567,566.581387,564.022482
56,20000,12,0.633019,,0.633019,0.619349,0.625793,411.0832,400.183,405.541306,561.129428,566.037521,563.636072
57,20000,12,0.633019,,0.633019,0.620889,0.627006,411.0832,402.8607,406.405101,561.129428,565.8219,563.26828
58,20000,12,0.633019,,0.633019,0.621277,0.628252,411.0832,402.721,407.258182,561.129428,565.774148,562.868124
59,20000,12,0.639051,,0.639051,0.622757,0.62966,414.2789,403.7543,408.247665,559.150067,565.014661,562.433581
60,20000,12,0.639051,,0.639051,0.623686,0.630798,414.2789,403.7543,409.058103,559.150067,564.908891,562.088285
61,20000,12,0.639051,,0.639051,0.623743,0.631642,414.2789,404.0919,409.640387,559.150067,564.908891,561.820322
62,20000,12,0.639693,,0.639693,0.624482,0.632644,415.105,404.5402,410.33722,558.991242,564.5758,561.506306
63,20000,12,0.639693,,0.639693,0.62688,0.633712,415.105,405.9562,410.983446,558.694515,564.234008,561.105975
64,20000,12,0.640742,,0.640742,0.628702,0.634887,415.105,406.8685,411.690397,557.920877,562.641201,560.663189
65,20000,12,0.642678,,0.642678,0.630085,0.635762,415.3761,408.7216,412.210651,556.99029,562.641201,560.329512
66,20000,12,0.642678,,0.642678,0.630217,0.636526,415.6716,408.724,412.607529,556.99029,562.499517,559.99933
67,20000,12,0.643827,,0.643827,0.630672,0.637463,416.105,409.5249,413.129756,556.647971,562.499517,559.618296
68,20000,12,0.644445,,0.644445,0.630672,0.638367,416.6088,409.5249,413.592649,556.503792,562.499517,559.223436
69,20000,12,0.646666,,0.646666,0.630672,0.639305,418.0337,409.5249,414.011885,555.670025,562.499517,558.772625
70,20000,12,0.648438,,0.648438,0.633883,0.640605,419.0498,411.1678,414.67356,555.025007,561.095834,558.202371
71,20000,12,0.649069,,0.649069,0.63503,0.641727,419.16,411.3027,415.207189,553.9658,561.059449,557.68482
72,20000,12,0.650349,,0.650349,0.637537,0.642679,420.9134,411.6433,415.667465,553.9658,559.283616,557.250542
73,20000,12,0.652616,,0.652616,0.637537,0.643972,421.1822,411.6433,416.365695,553.195391,559.283616,556.709821
74,20000,12,0.656047,,0.656047,0.637941,0.644868,423.8039,412.7499,416.898351,552.275577,559.071703,556.367469
75,20000,12,0.656047,,0.656047,0.637941,0.646097,423.8039,412.7499,417.60723,552.275577,558.991242,555.884621
76,20000,12,0.656047,,0.656047,0.642036,0.647305,423.8039,415.3761,418.208198,552.275577,557.726311,555.344794
77,20000,12,0.656047,,0.656047,0.642036,0.64804,423.8039,415.3761,418.645919,552.275577,557.556571,555.064375
78,20000,12,0.656047,,0.656047,0.642036,0.648691,423.8039,415.3761,419.007562,552.275577,557.556571,554.799449
79,20000,12,0.659785,,0.659785,0.642036,0.649599,425.2489,415.3761,419.541874,550.328033,557.556571,554.449271
80,20000,12,0.659785,,0.659785,0.644708,0.650506,425.2489,416.2833,420.141033,550.328033,556.832103,554.143065
81,20000,12,0.659848,,0.659848,0.645036,0.651368,425.2489,416.2833,420.662914,550.063478,556.527534,553.820403
82,20000,12,0.662068,,0.662068,0.64529,0.652264,425.3838,416.2833,421.222316,548.637802,556.237657,553.496735
83,20000,12,0.662068,,0.662068,0.64529,0.653152,425.3838,416.8534,421.81199,548.637802,556.237657,553.198671
84,20000,12,0.662068,,0.662068,0.646017,0.654302,426.1052,416.8534,422.483091,548.637802,555.441278,552.751776
85,20000,12,0.674418,,0.674418,0.619433,0.655847,427.8294,388.2994,422.256507,535.287523,557.043058,551.394552
86,20000,12,0.675617,,0.675617,0.650332,0.657901,429.0458,410.3171,423.38368,535.287523,554.315456,550.547716
87,20000,12,0.675831,,0.675831,0.65197,0.659968,429.0458,410.3171,424.051592,535.287523,554.215414,549.383242
88,20000,12,0.675831,,0.675831,0.65197,0.661639,429.5716,410.3171,424.726776,535.287523,554.215414,548.53256
89,20000,12,0.683852,,0.683852,0.65197,0.663282,433.9362,410.3171,425.196385,533.724515,554.215414,547.565424
90,20000,12,0.683852,,0.683852,0.65197,0.66473,434.8011,410.3171,425.664568,533.724515,553.486432,546.749907
91,20000,12,0.683852,,0.683852,0.653843,0.666668,434.8011,410.3171,425.92901,533.724515,553.253863,545.415553
